# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	22100	22462	+							ENM59_01830	363		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	22100	22462	+	HHR27203.1			hypothetical protein			ENM59_01830	363	120	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	22459	22686	+							ENM59_01835	228		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	22459	22686	+	HHR27204.1			hypothetical protein			ENM59_01835	228	75	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	22658	23128	-							ENM59_01840	471		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	22658	23128	-	HHR27205.1			hypothetical protein			ENM59_01840	471	156	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	23143	24057	-							ENM59_01845	915		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	23143	24057	-	HHR27206.1			hypothetical protein			ENM59_01845	915	304	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	24054	24269	-							ENM59_01850	216		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	24054	24269	-	HHR27207.1			hypothetical protein			ENM59_01850	216	71	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	24297	24671	-							ENM59_01855	375		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	24297	24671	-	HHR27208.1			hypothetical protein			ENM59_01855	375	124	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	24649	24954	-							ENM59_01860	306		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	24649	24954	-	HHR27209.1			hypothetical protein			ENM59_01860	306	101	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	25020	25382	-							ENM59_01865	363		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	25020	25382	-	HHR27210.1			hypothetical protein			ENM59_01865	363	120	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	25469	25708	-							ENM59_01870	240		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000053.1	25469	25708	-	HHR27211.1			hypothetical protein			ENM59_01870	240	79	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000212.1	304	648	-							ENM59_07605	345		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000212.1	304	648	-	HHR28310.1			hypothetical protein			ENM59_07605	345	114	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000212.1	660	4403	-							ENM59_07610	3744		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000212.1	660	4403	-	HHR28311.1			hypothetical protein			ENM59_07610	3744	1247	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000212.1	4348	6342	-							ENM59_07615	1995		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000212.1	4348	6342	-	HHR28312.1			hypothetical protein			ENM59_07615	1995	664	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000212.1	6329	8335	-							ENM59_07620	2007		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000212.1	6329	8335	-	HHR28313.1			hypothetical protein			ENM59_07620	2007	668	
gene	pseudogene	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000212.1	8468	9091	-							ENM59_07625	624		pseudo
CDS	without_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000212.1	8468	9091	-				hypothetical protein			ENM59_07625	624		pseudo
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000212.1	9088	11511	-							ENM59_07630	2424		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000212.1	9088	11511	-	HHR28314.1			hypothetical protein			ENM59_07630	2424	807	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000021.1	1511	1915	+							ENM59_00795	405		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000021.1	1511	1915	+	HHR26998.1			hypothetical protein			ENM59_00795	405	134	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000021.1	1951	2559	+							ENM59_00800	609		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000021.1	1951	2559	+	HHR26999.1			DUF2341 domain-containing protein			ENM59_00800	609	202	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000021.1	2597	3061	+							ENM59_00805	465		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000021.1	2597	3061	+	HHR27000.1			hypothetical protein			ENM59_00805	465	154	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	1	476	-							ENM59_01580	476		partial
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	1	476	-	HHR27154.1			hypothetical protein			ENM59_01580	476	159	partial
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	996	2375	-							ENM59_01585	1380		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	996	2375	-	HHR27155.1			hypothetical protein			ENM59_01585	1380	459	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	2713	3357	-							ENM59_01590	645		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	2713	3357	-	HHR27156.1			FkbM family methyltransferase			ENM59_01590	645	214	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	3811	5010	-							ENM59_01595	1200		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	3811	5010	-	HHR27157.1			glycosyltransferase			ENM59_01595	1200	399	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	5023	7377	-							ENM59_01600	2355		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	5023	7377	-	HHR27158.1			LamG domain-containing protein			ENM59_01600	2355	784	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	7469	7897	-							ENM59_01605	429		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	7469	7897	-	HHR27159.1			hypothetical protein			ENM59_01605	429	142	
gene	pseudogene	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	8496	9629	-							ENM59_01610	1134		pseudo
CDS	without_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	8496	9629	-				glycosyltransferase family 1 protein			ENM59_01610	1134		pseudo
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	9928	10515	-							ENM59_01615	588		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	9928	10515	-	HHR27160.1			glycosyltransferase			ENM59_01615	588	195	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	10487	11098	-							ENM59_01620	612		partial
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000049.1	10487	11098	-	HHR27161.1			hypothetical protein			ENM59_01620	612	203	partial
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	662	922	-							ENM59_02625	261		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	662	922	-	HHR27350.1			ATPase			ENM59_02625	261	86	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	1087	1680	+							ENM59_02630	594		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	1087	1680	+	HHR27351.1			hypothetical protein			ENM59_02630	594	197	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	1720	2109	+							ENM59_02635	390		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	1720	2109	+	HHR27352.1			nucleotide pyrophosphohydrolase			ENM59_02635	390	129	
gene	pseudogene	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	2078	2925	-							ENM59_02640	848		pseudo
CDS	without_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	2078	2925	-				ATP-binding protein			ENM59_02640	848		pseudo
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	3169	3717	-							ENM59_02645	549		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	3169	3717	-	HHR27353.1			cysteine hydrolase			ENM59_02645	549	182	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	4226	5107	-							ENM59_02650	882		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	4226	5107	-	HHR27354.1			hypothetical protein			ENM59_02650	882	293	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	5255	5857	-							ENM59_02655	603		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	5255	5857	-	HHR27355.1			indolepyruvate ferredoxin oxidoreductase			ENM59_02655	603	200	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	5859	7772	-					iorA		ENM59_02660	1914		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	5859	7772	-	HHR27356.1			indolepyruvate ferredoxin oxidoreductase subunit alpha	iorA		ENM59_02660	1914	637	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	7852	8490	-							ENM59_02665	639		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000074.1	7852	8490	-	HHR27357.1			hypothetical protein			ENM59_02665	639	212	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000096.1	12	377	+							ENM59_03385	366		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000096.1	12	377	+	HHR27500.1			hypothetical protein			ENM59_03385	366	121	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000096.1	851	1066	-							ENM59_03390	216		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000096.1	851	1066	-	HHR27501.1			hypothetical protein			ENM59_03390	216	71	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000096.1	1632	2090	+							ENM59_03395	459		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000096.1	1632	2090	+	HHR27502.1			hypothetical protein			ENM59_03395	459	152	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000096.1	2150	2506	+							ENM59_03400	357		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000096.1	2150	2506	+	HHR27503.1			hypothetical protein			ENM59_03400	357	118	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000096.1	2575	2859	+							ENM59_03405	285		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000096.1	2575	2859	+	HHR27504.1			hypothetical protein			ENM59_03405	285	94	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000096.1	2870	3307	+							ENM59_03410	438		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000096.1	2870	3307	+	HHR27505.1			PIN domain-containing protein			ENM59_03410	438	145	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000022.1	494	1378	-							ENM59_00810	885		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000022.1	494	1378	-	HHR27001.1			radical SAM protein			ENM59_00810	885	294	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000022.1	1378	2139	-							ENM59_00815	762		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000022.1	1378	2139	-	HHR27002.1			lipoate--protein ligase family protein			ENM59_00815	762	253	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000022.1	2249	3562	+							ENM59_00820	1314		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000022.1	2249	3562	+	HHR27003.1			UbiD family decarboxylase			ENM59_00820	1314	437	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000022.1	3706	4095	+							ENM59_00825	390		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000022.1	3706	4095	+	HHR27004.1			hypothetical protein			ENM59_00825	390	129	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000022.1	4117	4698	+							ENM59_00830	582		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000022.1	4117	4698	+	HHR27005.1			DNA-3-methyladenine glycosylase			ENM59_00830	582	193	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000022.1	4795	6162	-							ENM59_00835	1368		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000022.1	4795	6162	-	HHR27006.1			hypothetical protein			ENM59_00835	1368	455	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000022.1	6422	7295	+							ENM59_00840	874		partial
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000022.1	6422	7295	+	HHR27007.1			radical SAM protein			ENM59_00840	874	291	partial
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	1	333	-							ENM59_04890	333		partial
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	1	333	-	HHR27793.1			aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			ENM59_04890	333	111	partial
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	432	713	-					albA		ENM59_04895	282		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	432	713	-	HHR27794.1			DNA-binding protein Alba	albA		ENM59_04895	282	93	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	779	1102	-							ENM59_04900	324		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	779	1102	-	HHR27795.1			PadR family transcriptional regulator			ENM59_04900	324	107	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	1178	1681	+							ENM59_04905	504		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	1178	1681	+	HHR27796.1			hypothetical protein			ENM59_04905	504	167	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	1671	2231	-					endA		ENM59_04910	561		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	1671	2231	-	HHR27797.1			tRNA-intron lyase	endA		ENM59_04910	561	186	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	2299	3360	+							ENM59_04915	1062		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	2299	3360	+	HHR27798.1			flippase-like domain-containing protein			ENM59_04915	1062	353	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	3366	4970	-							ENM59_04920	1605		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	3366	4970	-	HHR27799.1			radical SAM protein			ENM59_04920	1605	534	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	4989	5255	-							ENM59_04925	267		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	4989	5255	-	HHR27800.1			hypothetical protein			ENM59_04925	267	88	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	5310	7046	-					glyS		ENM59_04930	1737		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	5310	7046	-	HHR27801.1			glycine--tRNA ligase	glyS		ENM59_04930	1737	578	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	7153	8040	+					speB		ENM59_04935	888		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	7153	8040	+	HHR27802.1			agmatinase	speB		ENM59_04935	888	295	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	8030	8173	-							ENM59_04940	144		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	8030	8173	-	HHR27803.1			DNA-directed RNA polymerase subunit P			ENM59_04940	144	47	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	8299	8613	+							ENM59_04945	315		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	8299	8613	+	HHR27804.1			translation initiation factor			ENM59_04945	315	104	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	8752	10092	+							ENM59_04950	1341		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	8752	10092	+	HHR27805.1			RuvB-like helicase			ENM59_04950	1341	446	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	10141	10563	+							ENM59_04955	423		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	10141	10563	+	HHR27806.1			hypothetical protein			ENM59_04955	423	140	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	10560	11774	-							ENM59_04960	1215		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	10560	11774	-	HHR27807.1			divalent metal cation transporter			ENM59_04960	1215	404	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	11798	12112	-							ENM59_04965	315		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	11798	12112	-	HHR27808.1			hypothetical protein			ENM59_04965	315	104	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	12221	12880	-							ENM59_04970	660		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	12221	12880	-	HHR27809.1			orotidine 5-phosphate decarboxylase			ENM59_04970	660	219	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	12943	14127	+							ENM59_04975	1185		
CDS	with_protein	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	12943	14127	+	HHR27810.1			transglutaminase domain-containing protein			ENM59_04975	1185	394	
gene	protein_coding	GCA_011380245.1	Primary Assembly	unplaced scaffold		DRYJ01000139.1	14168	14698	+							ENM59_04980	531		
