# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	7623	7961	+	HDI72899.1			hypothetical protein			ENF58_02065	339	112	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	8195	8998	+							ENF58_02070	804		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	8195	8998	+	HDI72900.1			hypothetical protein			ENF58_02070	804	267	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	8995	13089	+							ENF58_02075	4095		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	8995	13089	+	HDI72901.1			hypothetical protein			ENF58_02075	4095	1364	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	13241	14821	+							ENF58_02080	1581		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	13241	14821	+	HDI72902.1			hypothetical protein			ENF58_02080	1581	526	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	14823	15632	+							ENF58_02085	810		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	14823	15632	+	HDI72903.1			hypothetical protein			ENF58_02085	810	269	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	15704	17296	+							ENF58_02090	1593		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	15704	17296	+	HDI72904.1			hypothetical protein			ENF58_02090	1593	530	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	17299	18363	+							ENF58_02095	1065		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	17299	18363	+	HDI72905.1			hypothetical protein			ENF58_02095	1065	354	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	18360	18869	+							ENF58_02100	510		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	18360	18869	+	HDI72906.1			hypothetical protein			ENF58_02100	510	169	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	18870	19124	+							ENF58_02105	255		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	18870	19124	+	HDI72907.1			hypothetical protein			ENF58_02105	255	84	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	19124	19396	+							ENF58_02110	273		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	19124	19396	+	HDI72908.1			hypothetical protein			ENF58_02110	273	90	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	19396	19680	+							ENF58_02115	285		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	19396	19680	+	HDI72909.1			hypothetical protein			ENF58_02115	285	94	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	19776	19967	+							ENF58_02120	192		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	19776	19967	+	HDI72910.1			hypothetical protein			ENF58_02120	192	63	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	19977	20771	+							ENF58_02125	795		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	19977	20771	+	HDI72911.1			radical SAM protein			ENF58_02125	795	264	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	20758	20946	+							ENF58_02130	189		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	20758	20946	+	HDI72912.1			hypothetical protein			ENF58_02130	189	62	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	21029	21349	+							ENF58_02135	321		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	21029	21349	+	HDI72913.1			hypothetical protein			ENF58_02135	321	106	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	21357	21602	+							ENF58_02140	246		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	21357	21602	+	HDI72914.1			hypothetical protein			ENF58_02140	246	81	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	21604	21885	+							ENF58_02145	282		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	21604	21885	+	HDI72915.1			hypothetical protein			ENF58_02145	282	93	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	21892	22669	-							ENF58_02150	778		partial
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000079.1	21892	22669	-	HDI72916.1			transposase			ENF58_02150	778	258	partial
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	1	1359	-							ENF58_04095	1359		partial
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	1	1359	-	HDI73293.1			PKD domain-containing protein			ENF58_04095	1359	453	partial
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	1401	2504	-							ENF58_04100	1104		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	1401	2504	-	HDI73294.1			hypothetical protein			ENF58_04100	1104	367	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	2527	5142	-							ENF58_04105	2616		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	2527	5142	-	HDI73295.1			hypothetical protein			ENF58_04105	2616	871	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	5135	5803	-							ENF58_04110	669		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	5135	5803	-	HDI73296.1			PKD domain-containing protein			ENF58_04110	669	222	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	5850	11264	+							ENF58_04115	5415		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	5850	11264	+	HDI73297.1			VWA domain-containing protein			ENF58_04115	5415	1804	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	11266	12756	+							ENF58_04120	1491		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	11266	12756	+	HDI73298.1			hypothetical protein			ENF58_04120	1491	496	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	12753	13661	+							ENF58_04125	909		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	12753	13661	+	HDI73299.1			hypothetical protein			ENF58_04125	909	302	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	13799	14692	+							ENF58_04130	894		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	13799	14692	+	HDI73300.1			hypothetical protein			ENF58_04130	894	297	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	14705	15643	+							ENF58_04135	939		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	14705	15643	+	HDI73301.1			hypothetical protein			ENF58_04135	939	312	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	15653	16756	+							ENF58_04140	1104		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	15653	16756	+	HDI73302.1			hypothetical protein			ENF58_04140	1104	367	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	16740	18503	+							ENF58_04145	1764		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000139.1	16740	18503	+	HDI73303.1			hypothetical protein			ENF58_04145	1764	587	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	1	355	+							ENF58_04290	355		partial
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	1	355	+	HDI73332.1			hypothetical protein			ENF58_04290	355	117	partial
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	448	1083	+					nth		ENF58_04295	636		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	448	1083	+	HDI73333.1			endonuclease III	nth		ENF58_04295	636	211	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	1091	1558	+							ENF58_04300	468		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	1091	1558	+	HDI73334.1			3'-phosphoesterase			ENF58_04300	468	155	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	1655	3610	+							ENF58_04305	1956		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	1655	3610	+	HDI73335.1			hypothetical protein			ENF58_04305	1956	651	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	3879	6176	+							ENF58_04310	2298		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	3879	6176	+	HDI73336.1			VWA domain-containing protein			ENF58_04310	2298	765	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	6182	6460	+							ENF58_04315	279		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	6182	6460	+	HDI73337.1			hypothetical protein			ENF58_04315	279	92	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	6495	7055	+							ENF58_04320	561		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	6495	7055	+	HDI73338.1			ArsR family transcriptional regulator			ENF58_04320	561	186	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	7096	7911	-							ENF58_04325	816		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	7096	7911	-	HDI73339.1			hypothetical protein			ENF58_04325	816	271	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	7981	8829	-							ENF58_04330	849		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	7981	8829	-	HDI73340.1			diaminopimelate epimerase			ENF58_04330	849	282	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	8851	9498	-							ENF58_04335	648		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	8851	9498	-	HDI73341.1			hypothetical protein			ENF58_04335	648	215	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	9548	11326	+							ENF58_04340	1779		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	9548	11326	+	HDI73342.1			hypothetical protein			ENF58_04340	1779	592	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	11590	12063	-							ENF58_04345	474		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	11590	12063	-	HDI73343.1			DedA family protein			ENF58_04345	474	157	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	12141	12650	+							ENF58_04350	510		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	12141	12650	+	HDI73344.1			hypothetical protein			ENF58_04350	510	169	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	12616	13173	+							ENF58_04355	558		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	12616	13173	+	HDI73345.1			TIGR00295 family protein			ENF58_04355	558	185	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	13148	14410	+							ENF58_04360	1263		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000148.1	13148	14410	+	HDI73346.1			hypothetical protein			ENF58_04360	1263	420	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	246	1325	-							ENF58_03475	1080		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	246	1325	-	HDI73173.1			DNA topoisomerase IV subunit A			ENF58_03475	1080	359	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	1327	2958	-					top6B		ENF58_03480	1632		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	1327	2958	-	HDI73174.1			DNA topoisomerase VI subunit B	top6B		ENF58_03480	1632	543	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	3035	3601	-							ENF58_03485	567		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	3035	3601	-	HDI73175.1			RNA-processing protein			ENF58_03485	567	188	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	3777	5120	+					cca		ENF58_03490	1344		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	3777	5120	+	HDI73176.1			CCA tRNA nucleotidyltransferase	cca		ENF58_03490	1344	447	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	5158	6591	-					secY		ENF58_03495	1434		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	5158	6591	-	HDI73177.1			preprotein translocase subunit SecY	secY		ENF58_03495	1434	477	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	6704	7168	-							ENF58_03500	465		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	6704	7168	-	HDI73178.1			50S ribosomal protein L15			ENF58_03500	465	154	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	7152	7673	-							ENF58_03505	522		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	7152	7673	-	HDI73179.1			50S ribosomal protein L30			ENF58_03505	522	173	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	7762	8442	-							ENF58_03510	681		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	7762	8442	-	HDI73180.1			30S ribosomal protein S5			ENF58_03510	681	226	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	8475	9065	-							ENF58_03515	591		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	8475	9065	-	HDI73181.1			50S ribosomal protein L18			ENF58_03515	591	196	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	9058	9513	-							ENF58_03520	456		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	9058	9513	-	HDI73182.1			50S ribosomal protein L19e			ENF58_03520	456	151	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	9563	10249	-							ENF58_03525	687		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	9563	10249	-	HDI73183.1			50S ribosomal protein L32e			ENF58_03525	687	228	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	10251	10829	-							ENF58_03530	579		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	10251	10829	-	HDI73184.1			50S ribosomal protein L6			ENF58_03530	579	192	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	10835	11224	-							ENF58_03535	390		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	10835	11224	-	HDI73185.1			30S ribosomal protein S8			ENF58_03535	390	129	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	11354	11782	-							ENF58_03540	429		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	11354	11782	-	HDI73186.1			30S ribosomal protein S12			ENF58_03540	429	142	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	11801	12235	-							ENF58_03545	435		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	11801	12235	-	HDI73187.1			NusA-like transcription termination signal-binding factor			ENF58_03545	435	144	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	12207	12551	-							ENF58_03550	345		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	12207	12551	-	HDI73188.1			50S ribosomal protein L30e			ENF58_03550	345	114	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	12557	13894	-							ENF58_03555	1338		partial
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000120.1	12557	13894	-	HDI73189.1			hypothetical protein			ENF58_03555	1338	445	partial
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	1	265	-							ENF58_03115	265		partial
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	1	265	-	HDI73104.1			hypothetical protein			ENF58_03115	265	88	partial
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	476	940	-							ENF58_03120	465		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	476	940	-	HDI73105.1			winged helix-turn-helix transcriptional regulator			ENF58_03120	465	154	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	1073	2548	-							ENF58_03125	1476		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	1073	2548	-	HDI73106.1			phenylalanine--tRNA ligase subunit alpha			ENF58_03125	1476	491	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	2637	3245	+							ENF58_03130	609		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	2637	3245	+	HDI73107.1			DUF99 family protein			ENF58_03130	609	202	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	3315	3701	-							ENF58_03135	387		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	3315	3701	-	HDI73108.1			5-(carboxyamino)imidazole ribonucleotide mutase			ENF58_03135	387	128	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	3720	4526	+					dapB		ENF58_03140	807		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	3720	4526	+	HDI73109.1			4-hydroxy-tetrahydrodipicolinate reductase	dapB		ENF58_03140	807	268	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	4811	5584	-							ENF58_03145	774		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	4811	5584	-	HDI73110.1			hypothetical protein			ENF58_03145	774	257	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	5581	6810	-							ENF58_03150	1230		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	5581	6810	-	HDI73111.1			hypothetical protein			ENF58_03150	1230	409	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	6821	7975	-							ENF58_03155	1155		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	6821	7975	-	HDI73112.1			geranylgeranyl reductase family protein			ENF58_03155	1155	384	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	7972	9987	-							ENF58_03160	2016		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	7972	9987	-	HDI73113.1			methionine--tRNA ligase			ENF58_03160	2016	671	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	10030	11622	-							ENF58_03165	1593		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	10030	11622	-	HDI73114.1			TrkH family potassium uptake protein			ENF58_03165	1593	530	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	11675	13045	-					gatB		ENF58_03170	1371		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000112.1	11675	13045	-	HDI73115.1			Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	gatB		ENF58_03170	1371	456	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000082.1	13	1011	+							ENF58_02215	999		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000082.1	13	1011	+	HDI72929.1			RNA-guided pseudouridylation complex pseudouridine synthase subunit Cbf5			ENF58_02215	999	332	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000082.1	1032	1193	+							ENF58_02220	162		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000082.1	1032	1193	+	HDI72930.1			Trm112 family protein			ENF58_02220	162	53	
gene	tRNA	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000082.1	1195	1281	+							ENF58_02225	87		
tRNA		GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000082.1	1195	1281	+				tRNA-Ser			ENF58_02225	87		anticodon=GCT
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000082.1	1433	2146	-							ENF58_02230	714		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000082.1	1433	2146	-	HDI72931.1			TIGR02253 family HAD-type hydrolase			ENF58_02230	714	237	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000082.1	2177	3451	+							ENF58_02235	1275		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000082.1	2177	3451	+	HDI72932.1			threonine synthase			ENF58_02235	1275	424	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000082.1	3493	4083	-							ENF58_02240	591		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000082.1	3493	4083	-	HDI72933.1			hypothetical protein			ENF58_02240	591	196	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000082.1	4090	4857	-							ENF58_02245	768		
CDS	with_protein	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000082.1	4090	4857	-	HDI72934.1			thiazole biosynthesis protein			ENF58_02245	768	255	
gene	protein_coding	GCA_011042275.1	Primary Assembly	unplaced scaffold		DQXS01000082.1	4970	5617	+							ENF58_02250	648		
