# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	13568	14110	-	NJD51249.1			hypothetical protein			FIB07_00080	543	180	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	14228	16297	-							FIB07_00085	2070		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	14228	16297	-	NJD51250.1			hypothetical protein			FIB07_00085	2070	689	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	16616	17335	-							FIB07_00090	720		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	16616	17335	-	NJD51251.1			phosphoadenylyl-sulfate reductase			FIB07_00090	720	239	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	17356	18213	-							FIB07_00095	858		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	17356	18213	-	NJD51252.1			4Fe-4S dicluster domain-containing protein			FIB07_00095	858	285	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	18420	19886	+					argH		FIB07_00100	1467		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	18420	19886	+	NJD51253.1			argininosuccinate lyase	argH		FIB07_00100	1467	488	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	19962	21101	+							FIB07_00105	1140		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	19962	21101	+	NJD51254.1			magnesium transporter CorA			FIB07_00105	1140	379	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	21102	22226	-							FIB07_00110	1125		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	21102	22226	-	NJD51255.1			DUF5050 domain-containing protein			FIB07_00110	1125	374	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	22301	23551	-							FIB07_00115	1251		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	22301	23551	-	NJD51256.1			TIGR00375 family protein			FIB07_00115	1251	416	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	23742	23960	-							FIB07_00120	219		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	23742	23960	-	NJD51257.1			hypothetical protein			FIB07_00120	219	72	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	24115	24363	-							FIB07_00125	249		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	24115	24363	-	NJD51258.1			DUF433 domain-containing protein			FIB07_00125	249	82	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	24987	25493	+							FIB07_00130	507		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	24987	25493	+	NJD51259.1			hypothetical protein			FIB07_00130	507	168	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	25588	25809	+							FIB07_00135	222		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	25588	25809	+	NJD51260.1			hypothetical protein			FIB07_00135	222	73	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	25947	26174	+							FIB07_00140	228		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	25947	26174	+	NJD51261.1			hypothetical protein			FIB07_00140	228	75	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	26490	26765	-							FIB07_00145	276		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	26490	26765	-	NJD51262.1			type II toxin-antitoxin system mRNA interferase toxin, RelE/StbE family			FIB07_00145	276	91	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	26758	27039	-							FIB07_00150	282		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	26758	27039	-	NJD51263.1			hypothetical protein			FIB07_00150	282	93	
gene	pseudogene	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	27347	28609	-							FIB07_00155	1263		pseudo
CDS	without_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	27347	28609	-				cobalamin-binding domain-containing protein			FIB07_00155	1263		pseudo
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	28657	29670	-							FIB07_00160	1014		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	28657	29670	-	NJD51264.1			hypothetical protein			FIB07_00160	1014	337	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	29671	31449	-							FIB07_00165	1779		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	29671	31449	-	NJD51265.1			hypothetical protein			FIB07_00165	1779	592	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	31727	31933	-							FIB07_00170	207		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	31727	31933	-	NJD51266.1			hypothetical protein			FIB07_00170	207	68	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	32032	32232	+							FIB07_00175	201		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	32032	32232	+	NJD51267.1			hypothetical protein			FIB07_00175	201	66	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	32466	32660	+							FIB07_00180	195		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	32466	32660	+	NJD51268.1			DUF2281 domain-containing protein			FIB07_00180	195	64	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	32645	32977	+							FIB07_00185	333		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	32645	32977	+	NJD51269.1			type II toxin-antitoxin system PemK/MazF family toxin			FIB07_00185	333	110	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	33086	34132	-							FIB07_00190	1047		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	33086	34132	-	NJD51270.1			DUF362 domain-containing protein			FIB07_00190	1047	348	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	34440	34637	+							FIB07_00195	198		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	34440	34637	+	NJD51271.1			hypothetical protein			FIB07_00195	198	65	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	34677	34856	+							FIB07_00200	180		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	34677	34856	+	NJD51272.1			4Fe-4S dicluster domain-containing protein			FIB07_00200	180	59	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	34853	36031	+							FIB07_00205	1179		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	34853	36031	+	NJD51273.1			NAD(P)/FAD-dependent oxidoreductase			FIB07_00205	1179	392	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	36125	37603	-					secY		FIB07_00210	1479		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	36125	37603	-	NJD51274.1			preprotein translocase subunit SecY	secY		FIB07_00210	1479	492	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	37625	38068	-							FIB07_00215	444		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	37625	38068	-	NJD51275.1			50S ribosomal protein L15			FIB07_00215	444	147	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	38074	38535	-							FIB07_00220	462		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	38074	38535	-	NJD51276.1			50S ribosomal protein L30			FIB07_00220	462	153	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	38539	39159	-							FIB07_00225	621		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	38539	39159	-	NJD51277.1			30S ribosomal protein S5			FIB07_00225	621	206	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	39165	39683	-							FIB07_00230	519		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	39165	39683	-	NJD51278.1			50S ribosomal protein L18			FIB07_00230	519	172	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	39686	40138	-							FIB07_00235	453		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	39686	40138	-	NJD51279.1			50S ribosomal protein L19e			FIB07_00235	453	150	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	40140	40796	-							FIB07_00240	657		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	40140	40796	-	NJD51280.1			50S ribosomal protein L32e			FIB07_00240	657	218	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	40810	41331	-							FIB07_00245	522		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	40810	41331	-	NJD51281.1			50S ribosomal protein L6			FIB07_00245	522	173	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	41340	41729	-							FIB07_00250	390		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	41340	41729	-	NJD51282.1			30S ribosomal protein S8			FIB07_00250	390	129	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	41739	41891	-							FIB07_00255	153		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	41739	41891	-	NJD51283.1			30S ribosomal protein S14			FIB07_00255	153	50	
gene	pseudogene	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	41892	43091	-							FIB07_00260	1200		pseudo
CDS	without_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	41892	43091	-				30S ribosomal protein S4e			FIB07_00260	1200		pseudo
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	43092	43433	-							FIB07_00265	342		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	43092	43433	-	NJD51284.1			50S ribosomal protein L24			FIB07_00265	342	113	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	43443	43841	-							FIB07_00270	399		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	43443	43841	-	NJD51285.1			50S ribosomal protein L14			FIB07_00270	399	132	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	43838	44161	-							FIB07_00275	324		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	43838	44161	-	NJD51286.1			30S ribosomal protein S17			FIB07_00275	324	107	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	44175	44486	-							FIB07_00280	312		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	44175	44486	-	NJD51287.1			ribonuclease P protein component 1			FIB07_00280	312	103	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	44486	44686	-					rpmC		FIB07_00285	201		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	44486	44686	-	NJD51288.1			50S ribosomal protein L29	rpmC		FIB07_00285	201	66	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	44689	45552	-							FIB07_00290	864		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	44689	45552	-	NJD51289.1			30S ribosomal protein S3			FIB07_00290	864	287	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	45552	45998	-							FIB07_00295	447		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	45552	45998	-	NJD51290.1			50S ribosomal protein L22			FIB07_00295	447	148	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	46004	46417	-							FIB07_00300	414		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	46004	46417	-	NJD51291.1			30S ribosomal protein S19			FIB07_00300	414	137	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	46423	47133	-							FIB07_00305	711		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	46423	47133	-	NJD51292.1			50S ribosomal protein L2			FIB07_00305	711	236	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	47143	47388	-							FIB07_00310	246		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	47143	47388	-	NJD51293.1			50S ribosomal protein L23			FIB07_00310	246	81	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	47385	48137	-					rpl4p		FIB07_00315	753		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	47385	48137	-	NJD51294.1			50S ribosomal protein L4	rpl4p		FIB07_00315	753	250	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	48142	49155	-							FIB07_00320	1014		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	48142	49155	-	NJD51295.1			50S ribosomal protein L3			FIB07_00320	1014	337	
gene	tRNA	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	49507	49578	+							FIB07_00325	72		
tRNA		GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	49507	49578	+				tRNA-Gly			FIB07_00325	72		anticodon=TCC
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	49764	52868	+							FIB07_00330	3105		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	49764	52868	+	NJD51296.1			hypothetical protein			FIB07_00330	3105	1034	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	52977	53177	+							FIB07_00335	201		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	52977	53177	+	NJD51297.1			30S ribosomal protein S17e			FIB07_00335	201	66	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	53183	54058	+							FIB07_00340	876		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	53183	54058	+	NJD51298.1			4-hydroxy-tetrahydrodipicolinate synthase			FIB07_00340	876	291	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	54063	54857	+							FIB07_00345	795		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	54063	54857	+	NJD51299.1			4-hydroxy-tetrahydrodipicolinate reductase			FIB07_00345	795	264	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	54898	55146	+							FIB07_00350	249		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	54898	55146	+	NJD51300.1			sulfurtransferase TusA family protein			FIB07_00350	249	82	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	55523	55759	+							FIB07_00355	237		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	55523	55759	+	NJD51301.1			hypothetical protein			FIB07_00355	237	78	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	55769	56554	-					purQ		FIB07_00360	786		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	55769	56554	-	NJD51302.1			phosphoribosylformylglycinamidine synthase I	purQ		FIB07_00360	786	261	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	56647	57555	+					argF		FIB07_00365	909		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	56647	57555	+	NJD51303.1			ornithine carbamoyltransferase	argF		FIB07_00365	909	302	
gene	tRNA	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	57564	57648	+							FIB07_00370	85		
tRNA		GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	57564	57648	+				tRNA-Leu			FIB07_00370	85		anticodon=CAG
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	58489	58920	-							FIB07_00375	432		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	58489	58920	-	NJD51304.1			hypothetical protein			FIB07_00375	432	143	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	58998	61823	-					uvrA		FIB07_00380	2826		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	58998	61823	-	NJD51305.1			excinuclease ABC subunit UvrA	uvrA		FIB07_00380	2826	941	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	61941	63242	-							FIB07_00385	1302		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	61941	63242	-	NJD51306.1			amino acid permease			FIB07_00385	1302	433	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	63622	64275	+							FIB07_00390	654		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	63622	64275	+	NJD51307.1			4Fe-4S dicluster domain-containing protein			FIB07_00390	654	217	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	64272	65117	+							FIB07_00395	846		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	64272	65117	+	NJD51308.1			disulfide reductase			FIB07_00395	846	281	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	65117	67420	+							FIB07_00400	2304		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	65117	67420	+	NJD51309.1			4Fe-4S dicluster domain-containing protein			FIB07_00400	2304	767	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	67664	67891	+							FIB07_00405	228		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	67664	67891	+	NJD51310.1			hypothetical protein			FIB07_00405	228	75	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	68203	68463	+							FIB07_00410	261		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	68203	68463	+	NJD51311.1			hypothetical protein			FIB07_00410	261	86	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	68524	68718	+							FIB07_00415	195		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	68524	68718	+	NJD51312.1			hypothetical protein			FIB07_00415	195	64	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	69116	69628	-							FIB07_00420	513		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	69116	69628	-	NJD51313.1			MarR family transcriptional regulator			FIB07_00420	513	170	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	69660	70262	-							FIB07_00425	603		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	69660	70262	-	NJD51314.1			hypothetical protein			FIB07_00425	603	200	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	70628	71374	-							FIB07_00430	747		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	70628	71374	-	NJD51315.1			hypothetical protein			FIB07_00430	747	248	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	71657	72514	-							FIB07_00435	858		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	71657	72514	-	NJD51316.1			3-oxoacyl-ACP reductase FabG			FIB07_00435	858	285	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	72519	73697	-							FIB07_00440	1179		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	72519	73697	-	NJD51317.1			acetyl-CoA C-acetyltransferase			FIB07_00440	1179	392	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	73720	74460	-					fabG		FIB07_00445	741		
CDS	with_protein	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	73720	74460	-	NJD51318.1			3-oxoacyl-ACP reductase FabG	fabG		FIB07_00445	741	246	
gene	protein_coding	GCA_012026795.1	Primary Assembly	unplaced scaffold		VEPM01000001.1	74444	75607	-					phaC		FIB07_00450	1164		
