genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.213	HUG12_00715		N-methylhydantoinase B (EC 3.5.2.14)	N-methylhydantoinase B (EC 3.5.2.14)	METABOLISM	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Methylhydantoinase
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.214	HUG12_00720		N-methylhydantoinase A (EC 3.5.2.14)	N-methylhydantoinase A (EC 3.5.2.14)	METABOLISM	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Methylhydantoinase
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.222	HUG12_00760		N-carbamoyl-L-amino acid hydrolase (EC 3.5.1.87)	N-carbamoyl-L-amino acid hydrolase (EC 3.5.1.87)	MISCELLANEOUS	Miscellaneous		Nickel-requiring
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.286	HUG12_01010	glmM	Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10)	Phosphoglucosamine mutase (EC 5.4.2.10)	CELLULAR PROCESSES	Cell Cycle, Cell Division and Death		Bacterial checkpoint-control-related cluster
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.295	HUG12_01050	pstB	Phosphate ABC transporter, ATP-binding protein PstB (TC 3.A.1.7.1)	Phosphate ABC transporter, ATP-binding protein PstB (TC 3.A.1.7.1)	METABOLISM	Phosphate Metabolism		High affinity phosphate transporter and control of PHO regulon
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.296	HUG12_01055	pstA	Phosphate ABC transporter, permease protein PstA (TC 3.A.1.7.1)	Phosphate ABC transporter, permease protein PstA (TC 3.A.1.7.1)	METABOLISM	Phosphate Metabolism		High affinity phosphate transporter and control of PHO regulon
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.297	HUG12_01060	pstC	Phosphate ABC transporter, permease protein PstC (TC 3.A.1.7.1)	Phosphate ABC transporter, permease protein PstC (TC 3.A.1.7.1)	METABOLISM	Phosphate Metabolism		High affinity phosphate transporter and control of PHO regulon
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.331	HUG12_01210		Prefoldin subunit beta	Prefoldin subunit beta	PROTEIN PROCESSING	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Prefoldin
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.334	HUG12_01225		LSU ribosomal protein L37Ae	LSU ribosomal protein L37Ae	PROTEIN PROCESSING	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.339	HUG12_01240	truD	tRNA pseudouridine(13) synthase (EC 5.4.99.27)	tRNA pseudouridine(13) synthase (EC 5.4.99.27)	RNA PROCESSING	RNA Processing	RNA processing and modification	RNA pseudouridine synthases
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.340	HUG12_01245		Peptidyl-tRNA hydrolase, archaeal type (EC 3.1.1.29)	Peptidyl-tRNA hydrolase, archaeal type (EC 3.1.1.29)	PROTEIN PROCESSING	Protein Synthesis	Translation	Translation elongation factors, eukaryotic and archaeal
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.347	HUG12_01280		Glutathione S-transferase, omega (EC 2.5.1.18)	Glutathione S-transferase, omega (EC 2.5.1.18)	STRESS RESPONSE, DEFENSE, VIRULENCE	Stress Response, Defense and Virulence	Stress Response	Glutathione: Non-redox reactions
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.355	HUG12_01305		Phosphopantothenate synthetase, archaeal (EC 6.3.2.36)	Phosphopantothenate synthetase, archaeal (EC 6.3.2.36)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Coenzyme A	Coenzyme A -- gjo
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.356	HUG12_01310		Pantoate kinase, archaeal (EC 2.7.1.169)	Pantoate kinase, archaeal (EC 2.7.1.169)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Coenzyme A	Coenzyme A -- gjo
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.360	HUG12_01330	aspS	Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Aspartyl-tRNA synthetase (EC 6.1.1.12)	PROTEIN PROCESSING	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asn
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.360	HUG12_01330	aspS	Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Aspartyl-tRNA synthetase (EC 6.1.1.12)	PROTEIN PROCESSING	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asp
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.360	HUG12_01330	aspS	Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	PROTEIN PROCESSING	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asn
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.360	HUG12_01330	aspS	Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	PROTEIN PROCESSING	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asp
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.391	HUG12_01455	gatB	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6)	PROTEIN PROCESSING	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asn
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.391	HUG12_01455	gatB	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)	Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)	PROTEIN PROCESSING	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Gln
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.417	HUG12_01565		Betaine/carnitine/choline transporter (BCCT) family	Betaine/carnitine/choline transporter (BCCT) family	STRESS RESPONSE, DEFENSE, VIRULENCE	Stress Response, Defense and Virulence	Stress Response: Osmotic stress	Choline uptake and conversion to betaine clusters
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.423	HUG12_01595		Diphthine synthase (EC 2.1.1.98)	Diphthine synthase (EC 2.1.1.98)	PROTEIN PROCESSING	Protein Fate (folding, modification, targeting, degradation)	Protein processing and modification	Diphthamide biosynthesis
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.432	HUG12_01640		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.434	HUG12_01650		Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	Threonine dehydratase, catabolic (EC 4.3.1.19)	METABOLISM	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.450	HUG12_01720		Lactoylglutathione lyase (EC 4.4.1.5)	Lactoylglutathione lyase (EC 4.4.1.5)	STRESS RESPONSE, DEFENSE, VIRULENCE	Stress Response, Defense and Virulence	Stress Response	Glutathione: Non-redox reactions
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.450	HUG12_01720		Lactoylglutathione lyase (EC 4.4.1.5)	Lactoylglutathione lyase (EC 4.4.1.5)	ENERGY	Energy and Precursor Metabolites Generation	Central Metabolism	Methylglyoxal Metabolism
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.480	HUG12_01845	acs	Acetyl-CoA synthetase (EC 6.2.1.1)	Acetyl-CoA synthetase (EC 6.2.1.1)	REGULATION AND CELL SIGNALING	Regulation and Cell signaling	Acetylation_deacetylation	Post-translational modification of proteins
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.480	HUG12_01845	acs	Acetyl-CoA synthetase (EC 6.2.1.1)	Acetyl-CoA synthetase (EC 6.2.1.1)	ENERGY	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.483	HUG12_01860	polX	DNA polymerase IV	DNA polymerase IV (EC 2.7.7.7)	DNA PROCESSING	DNA Processing	DNA repair	DNA repair, bacterial
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.491	HUG12_01890		Transcription initiation factor B	Transcription initiation factor B	RNA PROCESSING	RNA Processing	Transcription	RNA polymerase, archaeal initiation factors
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.492	HUG12_01895		Ribonuclease HI (EC 3.1.26.4)	Ribonuclease HI (EC 3.1.26.4)	RNA PROCESSING	RNA Processing	RNA processing and modification	Ribonuclease H
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.499	HUG12_01920		Endonuclease V (EC 3.1.21.7)	Endonuclease V (EC 3.1.21.7)	DNA PROCESSING	DNA Processing	DNA repair	DNA repair, bacterial
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.504	HUG12_01940		Histidinol-phosphate aminotransferase (EC 2.6.1.9)	Histidinol-phosphate aminotransferase (EC 2.6.1.9)	METABOLISM	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis -- gjo
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.505	HUG12_01945		Nicotinamide-nucleotide amidase (EC 3.5.1.42)	Nicotinamide-nucleotide amidase (EC 3.5.1.42)	DNA PROCESSING	DNA Processing	DNA repair	DNA repair system including RecA, MutS and a hypothetical protein
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.508	HUG12_01960		Putative transcription antitermination protein NusG	Putative transcription antitermination protein NusG	RNA PROCESSING	RNA Processing	Transcription	Transcription elongation factors, archaeal
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.512	HUG12_01980		D-aminoacyl-tRNA deacylase (EC 3.1.1.96), archaeal type	D-aminoacyl-tRNA deacylase (EC 3.1.1.96), archaeal type	METABOLISM	Metabolite damage and its repair or mitigation		D-tyrosyl-tRNA(Tyr) deacylase
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.521	HUG12_02015	argF	Ornithine carbamoyltransferase (EC 2.1.3.3)	Ornithine carbamoyltransferase (EC 2.1.3.3)	METABOLISM	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Arginine biosynthesis
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.521	HUG12_02015	argF	Ornithine carbamoyltransferase (EC 2.1.3.3)	Ornithine carbamoyltransferase (EC 2.1.3.3)	METABOLISM	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Urea cycle
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.522	HUG12_02020		[LysW]-lysine hydrolase @ [LysW]-ornithine hydrolase	[LysW]-lysine hydrolase	METABOLISM	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	L-2-amino-adipate to lysine module
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.522	HUG12_02020		[LysW]-lysine hydrolase @ [LysW]-ornithine hydrolase	[LysW]-lysine hydrolase	METABOLISM	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis via alpha-aminoadipate AAA
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.522	HUG12_02020		[LysW]-lysine hydrolase @ [LysW]-ornithine hydrolase	[LysW]-ornithine hydrolase	METABOLISM	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Arginine biosynthesis
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.523	HUG12_02025		[LysW]-aminoadipate semialdehyde transaminase @ [LysW]-glutamate semialdehyde transaminase	[LysW]-aminoadipate semialdehyde transaminase	METABOLISM	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	L-2-amino-adipate to lysine module
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.523	HUG12_02025		[LysW]-aminoadipate semialdehyde transaminase @ [LysW]-glutamate semialdehyde transaminase	[LysW]-aminoadipate semialdehyde transaminase	METABOLISM	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis via alpha-aminoadipate AAA
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.523	HUG12_02025		[LysW]-aminoadipate semialdehyde transaminase @ [LysW]-glutamate semialdehyde transaminase	[LysW]-glutamate semialdehyde transaminase	METABOLISM	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Arginine biosynthesis
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.524	HUG12_02030		[LysW]-aminoadipate kinase @ [LysW]-glutamate kinase	[LysW]-aminoadipate kinase	METABOLISM	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	L-2-amino-adipate to lysine module
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.524	HUG12_02030		[LysW]-aminoadipate kinase @ [LysW]-glutamate kinase	[LysW]-aminoadipate kinase	METABOLISM	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis via alpha-aminoadipate AAA
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.524	HUG12_02030		[LysW]-aminoadipate kinase @ [LysW]-glutamate kinase	[LysW]-glutamate kinase	METABOLISM	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Arginine biosynthesis
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.525	HUG12_02035		[LysW]-L-2-aminoadipate 6-phosphate reductase @ [LysW]-gamma-glutamyl-phosphate reductase	[LysW]-L-2-aminoadipate 6-phosphate reductase	METABOLISM	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	L-2-amino-adipate to lysine module
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.525	HUG12_02035		[LysW]-L-2-aminoadipate 6-phosphate reductase @ [LysW]-gamma-glutamyl-phosphate reductase	[LysW]-L-2-aminoadipate 6-phosphate reductase	METABOLISM	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis via alpha-aminoadipate AAA
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.525	HUG12_02035		[LysW]-L-2-aminoadipate 6-phosphate reductase @ [LysW]-gamma-glutamyl-phosphate reductase	[LysW]-gamma-glutamyl-phosphate reductase	METABOLISM	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Arginine biosynthesis
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.526	HUG12_02040	lysX	alpha-aminoadipate--LysW ligase (EC 6.3.2.43) @ Glutamate--LysW ligase	Glutamate--LysW ligase	METABOLISM	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Arginine biosynthesis
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.526	HUG12_02040	lysX	alpha-aminoadipate--LysW ligase (EC 6.3.2.43) @ Glutamate--LysW ligase	Glutamate--LysW ligase	METABOLISM	Amino Acids and Derivatives		LysX and ArgX disambiguation
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.526	HUG12_02040	lysX	alpha-aminoadipate--LysW ligase (EC 6.3.2.43) @ Glutamate--LysW ligase	alpha-aminoadipate--LysW ligase (EC 6.3.2.43)	METABOLISM	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	L-2-amino-adipate to lysine module
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.526	HUG12_02040	lysX	alpha-aminoadipate--LysW ligase (EC 6.3.2.43) @ Glutamate--LysW ligase	alpha-aminoadipate--LysW ligase (EC 6.3.2.43)	METABOLISM	Amino Acids and Derivatives		LysX and ArgX disambiguation
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.526	HUG12_02040	lysX	alpha-aminoadipate--LysW ligase (EC 6.3.2.43) @ Glutamate--LysW ligase	alpha-aminoadipate--LysW ligase (EC 6.3.2.43)	METABOLISM	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis via alpha-aminoadipate AAA
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.527	HUG12_02045	lysW	Lysine biosynthetic amino acid carrier protein LysW	Lysine biosynthetic amino acid carrier protein LysW	METABOLISM	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	L-2-amino-adipate to lysine module
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.527	HUG12_02045	lysW	Lysine biosynthetic amino acid carrier protein LysW	Lysine biosynthetic amino acid carrier protein LysW	METABOLISM	Amino Acids and Derivatives		LysX and ArgX disambiguation
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.527	HUG12_02045	lysW	Lysine biosynthetic amino acid carrier protein LysW	Lysine biosynthetic amino acid carrier protein LysW	METABOLISM	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis via alpha-aminoadipate AAA
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.528	HUG12_02050	argH	Argininosuccinate lyase (EC 4.3.2.1)	Argininosuccinate lyase (EC 4.3.2.1)	METABOLISM	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Arginine biosynthesis
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.528	HUG12_02050	argH	Argininosuccinate lyase (EC 4.3.2.1)	Argininosuccinate lyase (EC 4.3.2.1)	METABOLISM	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Urea cycle
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.529	HUG12_02055		Argininosuccinate synthase (EC 6.3.4.5)	Argininosuccinate synthase (EC 6.3.4.5)	METABOLISM	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Arginine biosynthesis
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.529	HUG12_02055		Argininosuccinate synthase (EC 6.3.4.5)	Argininosuccinate synthase (EC 6.3.4.5)	METABOLISM	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Urea cycle
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.532	HUG12_02065	hemC	Porphobilinogen deaminase (EC 2.5.1.61)	Porphobilinogen deaminase (EC 2.5.1.61)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Metal chelatases
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.533	HUG12_02070	cobA	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Metal chelatases
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.534	HUG12_02075		Uroporphyrinogen-III synthase (EC 4.2.1.75)	Uroporphyrinogen-III synthase (EC 4.2.1.75)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Metal chelatases
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.557	HUG12_02185		Threonine synthase (EC 4.2.3.1)	Threonine synthase (EC 4.2.3.1)	METABOLISM	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.561	HUG12_02205		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.585	HUG12_02300		Threonylcarbamoyl-AMP synthase (EC 2.7.7.87)	Threonylcarbamoyl-AMP synthase (EC 2.7.7.87)	RNA PROCESSING	RNA Processing	RNA processing and modification	Threonylcarbamoyladenosine
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.585	HUG12_02300		Threonylcarbamoyl-AMP synthase (EC 2.7.7.87)	Threonylcarbamoyl-AMP synthase (EC 2.7.7.87)	RNA PROCESSING	RNA Processing	RNA processing and modification	YrdC-YciO-Sua5 and associated protein families
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.599	HUG12_02365		Alanyl-tRNA synthetase (EC 6.1.1.7)	Alanyl-tRNA synthetase (EC 6.1.1.7)	PROTEIN PROCESSING	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Ala
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.606	HUG12_02400	glnA	Glutamine synthetase type I (EC 6.3.1.2)	Glutamine synthetase type I (EC 6.3.1.2)	METABOLISM	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Glutamine synthetases
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.637	HUG12_02560		Transcription initiation factor B	Transcription initiation factor B	RNA PROCESSING	RNA Processing	Transcription	RNA polymerase, archaeal initiation factors
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.645	HUG12_02595	prs	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	METABOLISM	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.645	HUG12_02595	prs	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	ENERGY	Energy and Precursor Metabolites Generation	Central Metabolism	Pentose phosphate pathway
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.661	HUG12_02675		Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	STRESS RESPONSE, DEFENSE, VIRULENCE	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Resistance to Daptomycin
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.683	HUG12_02785		Glutathione S-transferase, omega (EC 2.5.1.18)	Glutathione S-transferase, omega (EC 2.5.1.18)	STRESS RESPONSE, DEFENSE, VIRULENCE	Stress Response, Defense and Virulence	Stress Response	Glutathione: Non-redox reactions
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.684	HUG12_02790	rpiA	Ribose-5-phosphate isomerase A (EC 5.3.1.6)	Ribose-5-phosphate isomerase A (EC 5.3.1.6)	ENERGY	Energy and Precursor Metabolites Generation	Central Metabolism	Pentose phosphate pathway
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.714	HUG12_02915		Positive regulator of CheA protein activity (CheW)	Positive regulator of CheA protein activity (CheW)	CELLULAR PROCESSES	Motility and Chemotaxis		Chemotaxis in Escherichia coli and Bacillus subtilis
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.715	HUG12_02920	cheB	Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)	Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)	CELLULAR PROCESSES	Motility and Chemotaxis		Chemotaxis in Escherichia coli and Bacillus subtilis
2743089.3	Halobonum sp. NJ-3-1	fig|2743089.3.peg.716	HUG12_02925		Signal transduction histidine kinase CheA	Signal transduction histidine kinase CheA	CELLULAR PROCESSES	Motility and Chemotaxis		Chemotaxis in Escherichia coli and Bacillus subtilis
