genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.11	HT576_00055	8055	9749	+	1695		Ucharacterized ABC1 family protein Saci_1664	PLF_121871_00000946	PGF_00064482
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.12	HT576_00060	9812	10894	+	1083		hypothetical protein	PLF_121871_00001110	PGF_02478231
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.13	HT576_00065	11051	11425	+	375		Eukaryotic translation initiation factor 5A	PLF_121871_00000698	PGF_00424939
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.14	HT576_00070	11425	12273	+	849	speB	Agmatinase (EC 3.5.3.11)	PLF_121871_00000582	PGF_10479967
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.15	HT576_00075	12412	13203	+	792		hypothetical protein	PLF_121871_00007479	PGF_01865315
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.16	HT576_00080	13380	15839	+	2460		Cytochrome c oxidase polypeptide I (EC 1.9.3.1)	PLF_121871_00000024	PGF_03804538
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.17	HT576_00085	15943	16710	+	768		GTP cyclohydrolase 1 type 2 homolog YbgI	PLF_121871_00000192	PGF_09020471
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.18	HT576_00090	16911	17528	-	618		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.19		17543	17752	+	210		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.20	HT576_00095	17822	18895	+	1074		Deoxyhypusine synthase (EC 2.5.1.46)	PLF_121871_00001443	PGF_00422938
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.21	HT576_00100	19098	19316	-	219		hypothetical protein	PLF_121871_00008466	PGF_01866042
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.22		19327	19488	-	162		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.23	HT576_00105	19634	20524	-	891		hypothetical protein	PLF_121871_00003855	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.24	HT576_00110	20677	21825	+	1149		Thioredoxin reductase (EC 1.8.1.9)	PLF_121871_00004139	PGF_02482900
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.25	HT576_00115	22076	22468	-	393		hypothetical protein	PLF_121871_00015906	PGF_12848306
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.26		22473	22634	+	162		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.27	HT576_00120	22673	22960	+	288	gvpA	Gas vesicle protein GvpA	PLF_121871_00000078	PGF_00007189
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	repeat_region	fig|2496101.3.repeat.1		22692	22932	+	241		repeat region		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.28	HT576_00125	23016	23723	-	708		hypothetical protein	PLF_121871_00002704	PGF_00200370
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.29	HT576_00130	23977	24198	+	222		hypothetical protein	PLF_121871_00015122	PGF_06918866
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.30	HT576_00135	24578	26263	+	1686		beta-galactosidase (EC 3.2.1.23)	PLF_121871_00005858	PGF_04836613
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.31	HT576_00140	26268	27497	+	1230		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.32	HT576_00145	27768	29072	-	1305		hypothetical protein	PLF_121871_00001608	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.33	HT576_00150	29300	29598	+	299		AIM24 family protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.34	HT576_00155	29745	30311	-	567		hypothetical protein	PLF_121871_00004466	PGF_01864038
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.35		30362	30688	+	327		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.36	HT576_00160	30769	32109	+	1341		Malate:quinone oxidoreductase (EC 1.1.5.4)	PLF_121871_00000142	PGF_00018970
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.37	HT576_00165	32227	33759	-	1533		Trk potassium uptake system protein TrkH	PLF_121871_00000085	PGF_08788152
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.38		33762	33935	-	174		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.39		33923	34045	-	123		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.40	HT576_00170	34089	34886	-	798		Putative DNA-binding protein	PLF_121871_00003218	PGF_00039238
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.41		34945	35160	+	216		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.42	HT576_00175	35157	36146	+	990		Permease of the drug/metabolite transporter (DMT) superfamily	PLF_121871_00000379	PGF_07201805
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.43	HT576_00180	36182	36634	-	453		hypothetical protein	PLF_121871_00007797	PGF_01865507
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.44	HT576_00185	36644	38167	-	1524		Aldehyde dehydrogenase (EC 1.2.1.3)	PLF_121871_00001932	PGF_07597988
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.45	HT576_00190	38467	39546	+	1080		hypothetical protein	PLF_121871_00003853	PGF_00211738
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.46	HT576_00195	39700	40116	+	417		hypothetical protein	PLF_121871_00011636	PGF_00274689
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.47	HT576_00200	40198	40518	+	321		hypothetical protein	PLF_121871_00003696	PGF_01863822
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.48	HT576_00205	40630	41532	+	903		hypothetical protein	PLF_121871_00006207	PGF_00113685
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.49	HT576_00210	41616	42422	+	807		hypothetical protein	PLF_121871_00011671	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.50	HT576_00215	42512	43828	-	1317		hypothetical protein	PLF_121871_00015524	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.51	HT576_00220	43990	44190	+	201		hypothetical protein	PLF_121871_00001916	PGF_00308912
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.52	HT576_00225	44221	45342	-	1122		tRNA (guanine(26)-N(2))-dimethyltransferase (EC 2.1.1.216)	PLF_121871_00001266	PGF_00413206
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.53	HT576_00230	45700	46590	+	891		Glutamine amidotransferase, class I	PLF_121871_00003140	PGF_10294766
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.54	HT576_00235	46728	47969	-	1242		hypothetical protein	PLF_121871_00016867	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.55	HT576_00240	48073	48429	+	357		hypothetical protein	PLF_121871_00001226	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.56	HT576_00245	48672	49871	-	1200		Origin of replication recognition protein @ Cell division control protein 6	PLF_121871_00000624	PGF_00027494
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.57		50085	50867	+	783		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.58	HT576_00250	51118	51780	-	663	hisH	Imidazole glycerol phosphate synthase amidotransferase subunit HisH	PLF_121871_00000737	PGF_04867467
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.59	HT576_00255	51903	52508	-	606		Uracil-DNA glycosylase, family 4 (EC 3.2.2.27)	PLF_121871_00000964	PGF_09218369
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.60	HT576_00260	52685	53272	-	588		hypothetical protein	PLF_121871_00001856	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.61	HT576_00265	53272	53445	-	174		hypothetical protein	PLF_121871_00000018	PGF_00157407
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.62	HT576_00270	53630	54247	+	618		MBL-fold metallo-hydrolase superfamily	PLF_121871_00000978	PGF_10420457
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.63	HT576_00275	54365	54514	-	150		LSU ribosomal protein L40e	PLF_121871_00011063	PGF_00016434
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.64	HT576_00280	54666	55169	-	504		Ribosome biogenesis protein TSR3	PLF_121871_00000854	PGF_00048896
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.65		55158	55649	+	492		hypothetical protein		PGF_02189192
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.66	HT576_00285	55875	58163	+	2289		Uncharacterized amino acid permease, GabP family	PLF_121871_00004251	PGF_00778630
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.67	HT576_00290	58229	58618	+	390		hypothetical protein	PLF_121871_00001804	PGF_02481349
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.68	HT576_00295	58633	58809	-	177		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.69	HT576_00300	58897	60066	-	1170		MBL-fold metallo-hydrolase superfamily	PLF_121871_00015145	PGF_10420457
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.70	HT576_00305	60226	61755	+	1530		hypothetical protein	PLF_121871_00002142	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.71	HT576_00310	61824	63212	-	1389		hypothetical protein	PLF_121871_00000267	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.72	HT576_00315	63373	64332	+	960		hypothetical protein	PLF_121871_00001211	PGF_00311112
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.73	HT576_00320	64334	65488	+	1155		Threonine-synthase-like protein 4	PLF_121871_00000912	PGF_12832035
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.74	HT576_00325	65514	66050	+	537		hypothetical protein	PLF_121871_00016013	PGF_00122665
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.75	HT576_00330	66109	67896	+	1788		Arginyl-tRNA synthetase (EC 6.1.1.19)	PLF_121871_00000378	PGF_00926109
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.76	HT576_00335	68001	68594	-	594		hypothetical protein	PLF_121871_00006206	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.77		68726	68854	-	129		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.78	HT576_00340	68923	69780	-	858		Septum site-determining protein MinD	PLF_121871_00009771	PGF_02950579
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.79	HT576_00345	69963	71222	+	1260		Eukaryotic peptide chain release factor subunit 1	PLF_121871_00000617	PGF_00424924
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.80	HT576_00350	71446	72864	+	1419		hypothetical protein	PLF_121871_00003546	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.81	HT576_00355	73026	73271	-	246		hypothetical protein	PLF_121871_00015396	PGF_01864034
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.82	HT576_00360	73514	74263	+	750		hypothetical protein	PLF_121871_00002277	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.83	HT576_00365	74393	74770	-	378		hypothetical protein	PLF_121871_00004460	PGF_01864033
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.84	HT576_00370	74947	75276	-	330		hypothetical protein	PLF_121871_00003700	PGF_01863823
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.85	HT576_00375	75370	76260	-	891		Maltose O-acetyltransferase (EC 2.3.1.79)	PLF_121871_00000386	PGF_12724406
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.86		76284	76463	-	180		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.87		76475	76621	+	147		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.88	HT576_00380	76614	78299	+	1686		NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	PLF_121871_00000026	PGF_12762051
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.89	HT576_00385	78321	78626	-	306		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.90	HT576_00390	78816	78956	+	141		hypothetical protein	PLF_121871_00004114	PGF_07549588
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.91	HT576_00395	78961	79944	+	984		Putative inner membrane protein	PLF_121871_00003221	PGF_00645081
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.92	HT576_00400	80100	81251	+	1152	trpB	Tryptophan synthase beta chain (EC 4.2.1.20)	PLF_121871_00000938	PGF_00062027
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.93	HT576_00405	81379	82440	-	1062		LPS biosynthesis	PLF_121871_00003145	PGF_00016288
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.94		82465	82659	-	195		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.95	HT576_00410	82646	83332	-	687		hypothetical protein	PLF_121871_00003701	PGF_01863824
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.96	HT576_00415	83649	85469	+	1821		Prolyl oligopeptidase family protein	PLF_121871_00000815	PGF_00037581
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.97	HT576_00420	85578	86534	+	957		Efflux ABC transporter, ATP-binding protein	PLF_121871_00003026	PGF_00884706
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.98	HT576_00425	86531	87361	+	831		NosY-like protein	PLF_121871_00003204	PGF_05915861
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.99	HT576_00430	87416	88477	-	1062		Glycerol-1-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.261)	PLF_121871_00000633	PGF_00008548
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.100	HT576_00435	88605	89594	-	990		hypothetical protein	PLF_121871_00001645	PGF_05814440
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.101	HT576_00440	89770	90777	+	1008		hypothetical protein	PLF_121871_00015951	PGF_00085994
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.102		91073	93043	-	1971		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.103	HT576_00450	93196	93615	+	420		hypothetical protein	PLF_121871_00001785	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.104	HT576_00455	93689	94294	+	606		hypothetical protein	PLF_121871_00001112	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.105	HT576_00460	94369	98973	-	4605	gltB	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	PLF_121871_00000625	PGF_00008115
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.106	HT576_00465	99492	100973	-	1482		Prolyl-tRNA synthetase (EC 6.1.1.15), archaeal/eukaryal type	PLF_121871_00000816	PGF_00037586
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.107	HT576_00470	101078	101854	-	777		Ribonuclease BN	PLF_121871_00011471	PGF_04922523
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.108	HT576_00475	102003	102977	+	975		Quinone oxidoreductase (EC 1.6.5.5)	PLF_121871_00000835	PGF_04596496
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.109	HT576_00480	103007	103840	-	834		hypothetical protein	PLF_121871_00003702	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.110	HT576_00485	104037	104591	-	555		hypothetical protein	PLF_121871_00002696	PGF_00258527
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.111	HT576_00490	104774	105196	+	423		hypothetical protein	PLF_121871_00003526	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.112	HT576_00495	105193	105612	+	420		hypothetical protein	PLF_121871_00015417	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.113	HT576_00500	105712	109563	-	3852		hypothetical protein	PLF_121871_00003703	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.114	HT576_00505	109556	110665	-	1110		hypothetical protein	PLF_121871_00003704	PGF_02477578
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.115	HT576_00510	110658	112952	-	2295		hypothetical protein	PLF_121871_00007091	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.116	HT576_00515	113144	113548	+	405		hypothetical protein	PLF_121871_00004578	PGF_00095858
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.117	HT576_00520	113722	114081	-	360		hypothetical protein		
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.118	HT576_00525	114239	114820	-	582		hypothetical protein	PLF_121871_00004457	PGF_01864031
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.119	HT576_00530	114886	116364	-	1479		Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	PLF_121871_00003153	PGF_12812074
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.120	HT576_00535	116468	117640	-	1173		hypothetical protein	PLF_121871_00002278	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.121	HT576_00540	117835	119193	-	1359		hypothetical protein	PLF_121871_00002278	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.122	HT576_00545	119330	120283	-	954		2-dehydro-3-deoxygluconokinase (EC 2.7.1.45)	PLF_121871_00000564	PGF_05097244
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.123	HT576_00550	120419	121588	-	1170		RNA 3'-terminal-phosphate cyclase (GTP) (EC 6.5.1.5)	PLF_121871_00003234	PGF_01005731
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.124	HT576_00555	121811	122014	+	204		hypothetical protein	PLF_121871_00004456	PGF_01864030
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.125	HT576_00560	122057	124294	-	2238	mutL	DNA mismatch repair protein MutL	PLF_121871_00000490	PGF_05507938
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.126	HT576_00565	124490	125383	-	894	dapA	hypothetical protein	PLF_121871_00004857	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.127	HT576_00570	125516	126313	-	798		Oxidoreductase, short-chain dehydrogenase/reductase family	PLF_121871_00004192	PGF_10532194
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.128	HT576_00575	126500	127336	+	837		hypothetical protein	PLF_121871_00015629	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.129	HT576_00580	127369	128403	-	1035		hypothetical protein	PLF_121871_00016795	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.130	HT576_00585	128489	130447	-	1959		hypothetical protein	PLF_121871_00004520	PGF_08225224
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.131	HT576_00590	130528	133197	-	2670	mutS	DNA mismatch repair protein MutS	PLF_121871_00000499	PGF_05340948
2496101.3	Haloterrigena sp. SYSU A121-1	JABURA010000001	PATRIC	CDS	fig|2496101.3.peg.132	HT576_00595	133295	134794	-	1500		hypothetical protein	PLF_121871_00016836	PGF_08225224
