genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.44	HT576_00185		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00280	Valine, leucine and isoleucine degradation
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.44	HT576_00185		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00310	Lysine degradation
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.44	HT576_00185		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00330	Arginine and proline metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.44	HT576_00185		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00340	Histidine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.44	HT576_00185		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00380	Tryptophan metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.44	HT576_00185		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00410	beta-Alanine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.44	HT576_00185		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00561	Glycerolipid metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.44	HT576_00185		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00620	Pyruvate metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.44	HT576_00185		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00625	Tetrachloroethene degradation
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.44	HT576_00185		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00640	Propanoate metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.44	HT576_00185		Aldehyde dehydrogenase (EC 1.2.1.3)	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	00903	Limonene and pinene degradation
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.75	HT576_00330		Arginyl-tRNA synthetase (EC 6.1.1.19)	6.1.1.19	Arginine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.88	HT576_00380		NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.88	HT576_00380		NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.92	HT576_00400	trpB	Tryptophan synthase beta chain (EC 4.2.1.20)	4.2.1.20	Tryptophan synthase	00260	Glycine, serine and threonine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.92	HT576_00400	trpB	Tryptophan synthase beta chain (EC 4.2.1.20)	4.2.1.20	Tryptophan synthase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.105	HT576_00460	gltB	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	1.4.1.13	Glutamate synthase (NADPH)	00250	Alanine, aspartate and glutamate metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.105	HT576_00460	gltB	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	1.4.1.13	Glutamate synthase (NADPH)	00910	Nitrogen metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.106	HT576_00465		Prolyl-tRNA synthetase (EC 6.1.1.15), archaeal/eukaryal type	6.1.1.15	Proline--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.119	HT576_00530		Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00010	Glycolysis / Gluconeogenesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.119	HT576_00530		Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00020	Citrate cycle (TCA cycle)
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.119	HT576_00530		Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00260	Glycine, serine and threonine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.119	HT576_00530		Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00280	Valine, leucine and isoleucine degradation
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.119	HT576_00530		Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00620	Pyruvate metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.122	HT576_00545		2-dehydro-3-deoxygluconokinase (EC 2.7.1.45)	2.7.1.45	2-dehydro-3-deoxygluconokinase	00030	Pentose phosphate pathway
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.122	HT576_00545		2-dehydro-3-deoxygluconokinase (EC 2.7.1.45)	2.7.1.45	2-dehydro-3-deoxygluconokinase	00040	Pentose and glucuronate interconversions
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.136	HT576_00615	thiD	Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7) / Thiamin-phosphate synthase ThiN (EC 2.5.1.3)	2.5.1.3	Thiamine-phosphate diphosphorylase	00730	Thiamine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.136	HT576_00615	thiD	Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7) / Thiamin-phosphate synthase ThiN (EC 2.5.1.3)	2.7.4.7	Phosphomethylpyrimidine kinase	00730	Thiamine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.151	HT576_00685		Glutamyl-tRNA reductase (EC 1.2.1.70)	1.2.1.70	Glutamyl-tRNA reductase	00860	Porphyrin and chlorophyll metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.152	HT576_00690		Precorrin-2 oxidase (EC 1.3.1.76) @ Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4)	1.3.1.76	Precorrin-2 dehydrogenase	00860	Porphyrin and chlorophyll metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.152	HT576_00690		Precorrin-2 oxidase (EC 1.3.1.76) @ Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4)	4.99.1.4	Sirohydrochlorin ferrochelatase	00860	Porphyrin and chlorophyll metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.155	HT576_00705	uppS	Undecaprenyl diphosphate synthase (geranylgeranyl diphosphate specific) (EC 2.5.1.89)	2.5.1.89	Tritrans,polycis-undecaprenyl-diphosphate synthase (geranylgeranyl-diphosphate specific)	00900	Terpenoid backbone biosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.157	HT576_00715		Undecaprenyl diphosphate synthase (EC 2.5.1.31)	2.5.1.31	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	00900	Terpenoid backbone biosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.158	HT576_00720		Hypothetical domain / Phytyl-phosphate kinase (EC 2.7.4.-)	2.7.4.-	Phosphotransferases with a phosphate group as acceptor	00983	Drug metabolism - other enzymes
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.166	HT576_00760		Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9)	2.5.1.9	Riboflavin synthase	00740	Riboflavin metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.170	HT576_00780		DNA helicase II( EC:3.6.1.- )	3.6.1.-	In phosphorous-containing anhydrides	00230	Purine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.170	HT576_00780		DNA helicase II( EC:3.6.1.- )	3.6.1.-	In phosphorous-containing anhydrides	00790	Folate biosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.188	HT576_00865	folP	Dihydropteroate synthase (EC 2.5.1.15)	2.5.1.15	Dihydropteroate synthase	00790	Folate biosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.202	HT576_00920	carB	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	00240	Pyrimidine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.202	HT576_00920	carB	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	00250	Alanine, aspartate and glutamate metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.209	HT576_00955		Nitrite reductase probable [NAD(P)H] subunit (EC 1.7.1.4)	1.7.1.4	Nitrite reductase (NAD(P)H)	00910	Nitrogen metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.217	HT576_00990		Homoserine kinase (EC 2.7.1.39)	2.7.1.39	Homoserine kinase	00260	Glycine, serine and threonine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.228	HT576_01035		Valyl-tRNA synthetase (EC 6.1.1.9)	6.1.1.9	Valine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.245	HT576_01110		Geranylgeranyl diphosphate synthase (EC 2.5.1.29)	2.5.1.29	Geranylgeranyl diphosphate synthase	00900	Terpenoid backbone biosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.246	HT576_01115		Perillyl-alcohol dehydrogenase (EC 1.1.1.144)	1.1.1.144	Perillyl-alcohol dehydrogenase	00903	Limonene and pinene degradation
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.259	HT576_01170		V-type ATP synthase subunit I (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.259	HT576_01170		V-type ATP synthase subunit I (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.259	HT576_01170		V-type ATP synthase subunit I (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.260	HT576_01175		V-type ATP synthase subunit K (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.260	HT576_01175		V-type ATP synthase subunit K (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.260	HT576_01175		V-type ATP synthase subunit K (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.261	HT576_01180		V-type ATP synthase subunit E (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.261	HT576_01180		V-type ATP synthase subunit E (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.261	HT576_01180		V-type ATP synthase subunit E (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.262	HT576_01185		V-type ATP synthase subunit C (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.262	HT576_01185		V-type ATP synthase subunit C (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.262	HT576_01185		V-type ATP synthase subunit C (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.263	HT576_01190		V-type ATP synthase subunit F (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.263	HT576_01190		V-type ATP synthase subunit F (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.263	HT576_01190		V-type ATP synthase subunit F (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.264	HT576_01195		V-type ATP synthase subunit A (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.264	HT576_01195		V-type ATP synthase subunit A (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.264	HT576_01195		V-type ATP synthase subunit A (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.265	HT576_01200		V-type ATP synthase subunit B (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.265	HT576_01200		V-type ATP synthase subunit B (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.265	HT576_01200		V-type ATP synthase subunit B (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.269	HT576_01220		V-type ATP synthase subunit D (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.269	HT576_01220		V-type ATP synthase subunit D (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.269	HT576_01220		V-type ATP synthase subunit D (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.284	HT576_01290		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	3.2.2.1	Purine nucleosidase	00230	Purine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.284	HT576_01290		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	3.2.2.1	Purine nucleosidase	00760	Nicotinate and nicotinamide metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.287	HT576_01305		Arylsulfatase (EC 3.1.6.1)	3.1.6.1	Arylsulfatase	00140	C21-Steroid hormone metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.287	HT576_01305		Arylsulfatase (EC 3.1.6.1)	3.1.6.1	Arylsulfatase	00600	Sphingolipid metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.306	HT576_01380		Aconitate hydratase (EC 4.2.1.3)	4.2.1.3	Aconitate hydratase	00020	Citrate cycle (TCA cycle)
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.306	HT576_01380		Aconitate hydratase (EC 4.2.1.3)	4.2.1.3	Aconitate hydratase	00630	Glyoxylate and dicarboxylate metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.306	HT576_01380		Aconitate hydratase (EC 4.2.1.3)	4.2.1.3	Aconitate hydratase	00720	Reductive carboxylate cycle (CO2 fixation)
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.307	HT576_01385		Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23)	3.6.1.23	dUTP diphosphatase	00240	Pyrimidine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.312	HT576_01405	gnd	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	1.1.1.44	Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	00030	Pentose phosphate pathway
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.312	HT576_01405	gnd	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	1.1.1.44	Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	00480	Glutathione metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.357	HT576_01630		Histidinol-phosphatase (EC 3.1.3.15)	3.1.3.15	Histidinol-phosphatase	00340	Histidine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.379	HT576_01740		DNA-directed RNA polymerase subunit E' (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00230	Purine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.379	HT576_01740		DNA-directed RNA polymerase subunit E' (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00240	Pyrimidine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.405	HT576_01860		Lysyl-tRNA synthetase (class I) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.406	HT576_01865		Uridylate kinase (EC 2.7.4.22)	2.7.4.22	UMP kinase	00240	Pyrimidine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.411	HT576_01890	thiL	Thiamine-monophosphate kinase (EC 2.7.4.16)	2.7.4.16	Thiamine-phosphate kinase	00730	Thiamine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.417	HT576_01915		Histidyl-tRNA synthetase (EC 6.1.1.21)	6.1.1.21	Histidine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.447	HT576_02040		NAD synthetase (EC 6.3.1.5)	6.3.1.5	NAD(+) synthase	00760	Nicotinate and nicotinamide metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.461	HT576_02105		UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	00052	Galactose metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.461	HT576_02105		UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	00520	Amino sugar and nucleotide sugar metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.484	HT576_02210	hisE	Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	3.6.1.31	Phosphoribosyl-ATP diphosphatase	00340	Histidine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.504	HT576_02305		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	1.1.1.95	Phosphoglycerate dehydrogenase	00260	Glycine, serine and threonine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.504	HT576_02305		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	1.1.1.95	Phosphoglycerate dehydrogenase	00680	Methane metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.509	HT576_02330		N-methylhydantoinase A (EC 3.5.2.14)	3.5.2.14	N-methylhydantoinase (ATP-hydrolyzing)	00330	Arginine and proline metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.510	HT576_02335		N-methylhydantoinase B (EC 3.5.2.14)	3.5.2.14	N-methylhydantoinase (ATP-hydrolyzing)	00330	Arginine and proline metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.512	HT576_02345		Coenzyme F420-0:L-glutamate ligase (EC 6.3.2.31) @ F420-1:L-glutamate ligase (EC 6.3.2.34)	6.3.2.31	Coenzyme F420-0:L-glutamate ligase	00680	Methane metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.512	HT576_02345		Coenzyme F420-0:L-glutamate ligase (EC 6.3.2.31) @ F420-1:L-glutamate ligase (EC 6.3.2.34)	6.3.2.34	Coenzyme F420-1:gamma-L-glutamate ligase	00680	Methane metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.524	HT576_02400		ADP-ribose pyrophosphatase (EC 3.6.1.13)	3.6.1.13	ADP-ribose diphosphatase	00230	Purine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.542	HT576_02500	lpdA	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00010	Glycolysis / Gluconeogenesis
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.542	HT576_02500	lpdA	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00020	Citrate cycle (TCA cycle)
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.542	HT576_02500	lpdA	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00260	Glycine, serine and threonine metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.542	HT576_02500	lpdA	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00280	Valine, leucine and isoleucine degradation
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.542	HT576_02500	lpdA	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00620	Pyruvate metabolism
2496101.3	Haloterrigena sp. SYSU A121-1	fig|2496101.3.peg.543	HT576_02505		Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	00010	Glycolysis / Gluconeogenesis
