genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.81			Alcohol dehydrogenase (EC 1.1.1.1)	1.1.1.1	Alcohol dehydrogenase	00071	Fatty acid metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.81			Alcohol dehydrogenase (EC 1.1.1.1)	1.1.1.1	Alcohol dehydrogenase	00260	Glycine, serine and threonine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.81			Alcohol dehydrogenase (EC 1.1.1.1)	1.1.1.1	Alcohol dehydrogenase	00350	Tyrosine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.81			Alcohol dehydrogenase (EC 1.1.1.1)	1.1.1.1	Alcohol dehydrogenase	00625	Tetrachloroethene degradation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.81			Alcohol dehydrogenase (EC 1.1.1.1)	1.1.1.1	Alcohol dehydrogenase	00626	Naphthalene and anthracene degradation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.81			Alcohol dehydrogenase (EC 1.1.1.1)	1.1.1.1	Alcohol dehydrogenase	00830	Retinol metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.81			Alcohol dehydrogenase (EC 1.1.1.1)	1.1.1.1	Alcohol dehydrogenase	00980	Metabolism of xenobiotics by cytochrome P450
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.81			Alcohol dehydrogenase (EC 1.1.1.1)	1.1.1.1	Alcohol dehydrogenase	00982	Drug metabolism - cytochrome P450
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00062	Fatty acid elongation in mitochondria
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00071	Fatty acid metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00120	Primary bile acid biosynthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00280	Valine, leucine and isoleucine degradation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00281	Geraniol degradation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00310	Lysine degradation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00380	Tryptophan metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00623	2,4-Dichlorobenzoate degradation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00650	Butanoate metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00720	Reductive carboxylate cycle (CO2 fixation)
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00930	Caprolactam degradation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00062	Fatty acid elongation in mitochondria
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00071	Fatty acid metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00280	Valine, leucine and isoleucine degradation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00281	Geraniol degradation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00310	Lysine degradation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00360	Phenylalanine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00362	Benzoate degradation via hydroxylation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00380	Tryptophan metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00410	beta-Alanine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00592	alpha-Linolenic acid metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00627	1,4-Dichlorobenzene degradation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00640	Propanoate metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00650	Butanoate metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00903	Limonene and pinene degradation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.84			3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00930	Caprolactam degradation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.123			Adenylate kinase (EC 2.7.4.3)	2.7.4.3	Adenylate kinase	00230	Purine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.125			"Cytochrome c oxidase polypeptide II "	1.9.3.1	Cytochrome-c oxidase	00190	Oxidative phosphorylation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.125			"Cytochrome c oxidase polypeptide II "	1.9.3.1	Cytochrome-c oxidase	00910	Nitrogen metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.126			Cytochrome c oxidase polypeptide I (EC 1.9.3.1)	1.9.3.1	Cytochrome-c oxidase	00190	Oxidative phosphorylation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.126			Cytochrome c oxidase polypeptide I (EC 1.9.3.1)	1.9.3.1	Cytochrome-c oxidase	00910	Nitrogen metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.163			Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	1.2.1.41	Glutamate-5-semialdehyde dehydrogenase	00330	Arginine and proline metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.164			Glutamate 5-kinase (EC 2.7.2.11)	2.7.2.11	Glutamate 5-kinase	00330	Arginine and proline metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.165			Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	1.5.1.2	Pyrroline-5-carboxylate reductase	00330	Arginine and proline metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.170			Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)	4.1.1.23	Orotidine-5'-phosphate decarboxylase	00240	Pyrimidine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.172			"2-heptaprenyl-1,4-naphthoquinone methyltransferase "	2.1.1.163	Demethylmenaquinone methyltransferase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.173			Methylglyoxal synthase (EC 4.2.3.3)	4.2.3.3	Methylglyoxal synthase	00620	Pyruvate metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.183			Phosphatidylserine decarboxylase (EC 4.1.1.65)	4.1.1.65	Phosphatidylserine decarboxylase	00564	Glycerophospholipid metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.214			Serine/threonine-protein kinase RIO2 (EC 2.7.11.1)	2.7.11.1	Non-specific serine/threonine protein kinase	04150	mTOR signaling pathway
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.221			Methylaspartate mutase, S subunit (EC 5.4.99.1)	5.4.99.1	Methylaspartate mutase	00660	C5-Branched dibasic acid metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.226			Threonyl-tRNA synthetase (EC 6.1.1.3)	6.1.1.3	Threonine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.229			Orotate phosphoribosyltransferase (EC 2.4.2.10)	2.4.2.10	Orotate phosphoribosyltransferase	00240	Pyrimidine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.229			Orotate phosphoribosyltransferase (EC 2.4.2.10)	2.4.2.10	Orotate phosphoribosyltransferase	00983	Drug metabolism - other enzymes
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.233			NAD-specific glutamate dehydrogenase (EC 1.4.1.2); NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	1.4.1.2	Glutamate dehydrogenase	00250	Alanine, aspartate and glutamate metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.233			NAD-specific glutamate dehydrogenase (EC 1.4.1.2); NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	1.4.1.2	Glutamate dehydrogenase	00330	Arginine and proline metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.233			NAD-specific glutamate dehydrogenase (EC 1.4.1.2); NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	1.4.1.2	Glutamate dehydrogenase	00430	Taurine and hypotaurine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.233			NAD-specific glutamate dehydrogenase (EC 1.4.1.2); NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	1.4.1.2	Glutamate dehydrogenase	00910	Nitrogen metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.233			NAD-specific glutamate dehydrogenase (EC 1.4.1.2); NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	1.4.1.4	Glutamate dehydrogenase (NADP(+))	00250	Alanine, aspartate and glutamate metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.233			NAD-specific glutamate dehydrogenase (EC 1.4.1.2); NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	1.4.1.4	Glutamate dehydrogenase (NADP(+))	00330	Arginine and proline metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.233			NAD-specific glutamate dehydrogenase (EC 1.4.1.2); NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	1.4.1.4	Glutamate dehydrogenase (NADP(+))	00910	Nitrogen metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.239			Proline dehydrogenase (EC 1.5.99.8) (Proline oxidase)	1.5.99.8	Transferred entry: 1.5.5.2	00330	Arginine and proline metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.243			Uridine kinase (EC 2.7.1.48)	2.7.1.48	Uridine kinase	00240	Pyrimidine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.243			Uridine kinase (EC 2.7.1.48)	2.7.1.48	Uridine kinase	00983	Drug metabolism - other enzymes
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.244			Arginyl-tRNA synthetase (EC 6.1.1.19)	6.1.1.19	Arginine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.250			UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	00052	Galactose metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.250			UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	00520	Amino sugar and nucleotide sugar metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.263			Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	4.3.1.17	L-serine ammonia-lyase	00260	Glycine, serine and threonine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.263			Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	4.3.1.17	L-serine ammonia-lyase	00270	Cysteine and methionine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.263			Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	4.3.1.19	Threonine ammonia-lyase	00260	Glycine, serine and threonine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.263			Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	4.3.1.19	Threonine ammonia-lyase	00290	Valine, leucine and isoleucine biosynthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.264			Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	00020	Citrate cycle (TCA cycle)
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.264			Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	00630	Glyoxylate and dicarboxylate metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.277			2-dehydro-3-deoxygluconokinase (EC 2.7.1.45)	2.7.1.45	2-dehydro-3-deoxygluconokinase	00030	Pentose phosphate pathway
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.277			2-dehydro-3-deoxygluconokinase (EC 2.7.1.45)	2.7.1.45	2-dehydro-3-deoxygluconokinase	00040	Pentose and glucuronate interconversions
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.293			Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7)	2.7.4.7	Phosphomethylpyrimidine kinase	00730	Thiamine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.297			"4-hydroxy-tetrahydrodipicolinate synthase "	4.3.3.7	4-hydroxy-tetrahydrodipicolinate synthase	00300	Lysine biosynthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.301			Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	1.1.1.205	IMP dehydrogenase	00230	Purine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.301			Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	1.1.1.205	IMP dehydrogenase	00983	Drug metabolism - other enzymes
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.305			NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.305			NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.323			Homoserine dehydrogenase (EC 1.1.1.3)	1.1.1.3	Homoserine dehydrogenase	00260	Glycine, serine and threonine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.323			Homoserine dehydrogenase (EC 1.1.1.3)	1.1.1.3	Homoserine dehydrogenase	00270	Cysteine and methionine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.323			Homoserine dehydrogenase (EC 1.1.1.3)	1.1.1.3	Homoserine dehydrogenase	00300	Lysine biosynthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.327			Hexokinase (EC 2.7.1.1)	2.7.1.1	Hexokinase	00010	Glycolysis / Gluconeogenesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.327			Hexokinase (EC 2.7.1.1)	2.7.1.1	Hexokinase	00051	Fructose and mannose metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.327			Hexokinase (EC 2.7.1.1)	2.7.1.1	Hexokinase	00052	Galactose metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.327			Hexokinase (EC 2.7.1.1)	2.7.1.1	Hexokinase	00500	Starch and sucrose metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.327			Hexokinase (EC 2.7.1.1)	2.7.1.1	Hexokinase	00520	Amino sugar and nucleotide sugar metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.327			Hexokinase (EC 2.7.1.1)	2.7.1.1	Hexokinase	00521	Streptomycin biosynthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.334			Isochorismatase (EC 3.3.2.1)	3.3.2.1	Isochorismatase	01053	Biosynthesis of siderophore group nonribosomal peptides
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.335			"Phosphopantetheine adenylyltransferase, type II eukaryotic "	2.7.7.3	Pantetheine-phosphate adenylyltransferase	00770	Pantothenate and CoA biosynthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.346			Copper-containing nitrite reductase (EC 1.7.2.1)	1.7.2.1	Nitrite reductase (NO-forming)	00910	Nitrogen metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.360			Dihydropteroate synthase (EC 2.5.1.15)	2.5.1.15	Dihydropteroate synthase	00790	Folate biosynthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.368			Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	00240	Pyrimidine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.368			Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	00250	Alanine, aspartate and glutamate metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.373			Nitrite reductase probable [NAD(P)H] subunit (EC 1.7.1.4)	1.7.1.4	Nitrite reductase (NAD(P)H)	00910	Nitrogen metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.381			Homoserine kinase (EC 2.7.1.39)	2.7.1.39	Homoserine kinase	00260	Glycine, serine and threonine metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.388			Valyl-tRNA synthetase (EC 6.1.1.9)	6.1.1.9	Valine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.397			Hypothetical domain / Phytyl-phosphate kinase (EC 2.7.4.-)	2.7.4.-	Phosphotransferases with a phosphate group as acceptor	00983	Drug metabolism - other enzymes
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.398			Undecaprenyl diphosphate synthase (EC 2.5.1.31)	2.5.1.31	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	00900	Terpenoid backbone biosynthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.401			Undecaprenyl diphosphate synthase (geranylgeranyl diphosphate specific) (EC 2.5.1.89)	2.5.1.89	Tritrans,polycis-undecaprenyl-diphosphate synthase (geranylgeranyl-diphosphate specific)	00900	Terpenoid backbone biosynthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.404			Precorrin-2 oxidase (EC 1.3.1.76) @ Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4)	1.3.1.76	Precorrin-2 dehydrogenase	00860	Porphyrin and chlorophyll metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.404			Precorrin-2 oxidase (EC 1.3.1.76) @ Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4)	4.99.1.4	Sirohydrochlorin ferrochelatase	00860	Porphyrin and chlorophyll metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.405			Glutamyl-tRNA reductase (EC 1.2.1.70)	1.2.1.70	Glutamyl-tRNA reductase	00860	Porphyrin and chlorophyll metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.407			Alpha-glucosidase (EC 3.2.1.20)	3.2.1.20	Alpha-glucosidase	00052	Galactose metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.407			Alpha-glucosidase (EC 3.2.1.20)	3.2.1.20	Alpha-glucosidase	00500	Starch and sucrose metabolism
