genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.51			Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asn
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.51			Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asp
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.52			NAD-dependent protein deacetylase of SIR2 family	NAD-dependent protein deacetylase of SIR2 family	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.56			Threonine synthase (EC 4.2.3.1)	Threonine synthase (EC 4.2.3.1)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.57			LSU ribosomal protein L37e	LSU ribosomal protein L37e	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.77			3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	Oxidoreductase, short-chain dehydrogenase/reductase family	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Putative oxidase COG2907
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.119			H/ACA ribonucleoprotein complex subunit CBF5	H/ACA ribonucleoprotein complex subunit CBF5	RNA Processing	RNA Processing	RNA processing and modification	Box C-D RNA-guided RNA methyltransferase
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.132			LSU ribosomal protein L27Ae (L15p)	LSU ribosomal protein L27Ae (L15p)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.133			LSU ribosomal protein L7e (L30p)	LSU ribosomal protein L7e (L30p)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.135			LSU ribosomal protein L5e (L18p)	LSU ribosomal protein L5e (L18p)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.136			LSU ribosomal protein L19e	LSU ribosomal protein L19e	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.137			LSU ribosomal protein L32e	LSU ribosomal protein L32e	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.138			LSU ribosomal protein L9e (L6p)	LSU ribosomal protein L9e (L6p)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.141			LSU ribosomal protein L11e (L5p)	LSU ribosomal protein L11e (L5p)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.143			LSU ribosomal protein L26e (L24p)	LSU ribosomal protein L26e (L24p)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.144			LSU ribosomal protein L23e (L14p)	LSU ribosomal protein L23e (L14p)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.147			LSU ribosomal protein L35e (L29p)	LSU ribosomal protein L35e (L29p)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.149			LSU ribosomal protein L17e (L22p)	LSU ribosomal protein L17e (L22p)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.151			LSU ribosomal protein L8e (L2p)	LSU ribosomal protein L8e (L2p)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.152			LSU ribosomal protein L23Ae (L23p)	LSU ribosomal protein L23Ae (L23p)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.153			LSU ribosomal protein L1e (L4p)	LSU ribosomal protein L1e (L4p)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.154			LSU ribosomal protein L3e (L3p)	LSU ribosomal protein L3e (L3p)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.163			Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline Synthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.163			Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline biosynthesis (for review)
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.164			Glutamate 5-kinase (EC 2.7.2.11)	Glutamate 5-kinase (EC 2.7.2.11)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.164			Glutamate 5-kinase (EC 2.7.2.11)	Glutamate 5-kinase (EC 2.7.2.11)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline Synthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.164			Glutamate 5-kinase (EC 2.7.2.11)	Glutamate 5-kinase (EC 2.7.2.11)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline biosynthesis (for review)
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.165			Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline Synthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.165			Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline biosynthesis (for review)
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.170			Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)	Metabolism	Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.173			Methylglyoxal synthase (EC 4.2.3.3)	Methylglyoxal synthase (EC 4.2.3.3)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Methylglyoxal Metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.211			Endonuclease IV (EC 3.1.21.2)	Endonuclease IV (EC 3.1.21.2)	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.213			Lipoate-protein ligase A	Lipoate-protein ligase A	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Lipoic acid	Lipoic acid metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.214			Serine/threonine-protein kinase RIO2 (EC 2.7.11.1)	Serine/threonine-protein kinase RIO2 (EC 2.7.11.1)	RNA Processing	RNA Processing	RNA processing and modification	Ribosome biogenesis, archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.219			LSU ribosomal protein L15e	LSU ribosomal protein L15e	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.221			Methylaspartate mutase, S subunit (EC 5.4.99.1)	Methylaspartate mutase, S subunit (EC 5.4.99.1)	Metabolism	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Glutamate fermentation
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.226			Threonyl-tRNA synthetase (EC 6.1.1.3)	Threonyl-tRNA synthetase (EC 6.1.1.3)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Thr
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.229			Orotate phosphoribosyltransferase (EC 2.4.2.10)	orotate phosphoribosyltransferase( EC:2.4.2.10 )	Metabolism	Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.233			NAD-specific glutamate dehydrogenase (EC 1.4.1.2); NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)	Metabolism	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Glutamate dehydrogenases
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.233			NAD-specific glutamate dehydrogenase (EC 1.4.1.2); NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	Metabolism	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Glutamate dehydrogenases
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.233			NAD-specific glutamate dehydrogenase (EC 1.4.1.2); NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline Synthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.241			Threonine synthase (EC 4.2.3.1)	Threonine synthase (EC 4.2.3.1)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.244			Arginyl-tRNA synthetase (EC 6.1.1.19)	Arginyl-tRNA synthetase (EC 6.1.1.19)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Arg
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.248			Eukaryotic peptide chain release factor subunit 1	Eukaryotic peptide chain release factor subunit 1	Protein Processing	Protein Synthesis	Translation	Translation elongation factors, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.263			Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	Threonine dehydratase, catabolic (EC 4.3.1.19)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.264			Citrate synthase (si) (EC 2.3.3.1)	Citrate synthase (si) (EC 2.3.3.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Anaerobic module of TCA
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.264			Citrate synthase (si) (EC 2.3.3.1)	Citrate synthase (si) (EC 2.3.3.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	TCA Cycle
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.266			Cold shock protein of CSP family	Cold shock protein of CSP family	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Heat/cold shock	Cold shock proteins of CSP family
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.277			2-dehydro-3-deoxygluconokinase (EC 2.7.1.45)	2-dehydro-3-deoxygluconokinase (EC 2.7.1.45)	Metabolism	Carbohydrates	Monosaccharides	D-gluconate and ketogluconates metabolism
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.280			DNA mismatch repair protein MutL	DNA mismatch repair protein MutL	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial MutHLS system
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.281			Oxidoreductase, short-chain dehydrogenase/reductase family	Oxidoreductase, short-chain dehydrogenase/reductase family	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Putative oxidase COG2907
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.283			DNA mismatch repair protein MutS	DNA mismatch repair protein MutS	DNA Processing	DNA Processing	DNA repair	DNA repair system including RecA, MutS and a hypothetical protein
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.283			DNA mismatch repair protein MutS	DNA mismatch repair protein MutS	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial MutHLS system
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.301			Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	CBS domain	Metabolism	Nucleosides and Nucleotides	Purines	IMP and Xanthine conversion to XMP and GMP module
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.301			Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.301			Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)	Metabolism	Nucleosides and Nucleotides	Purines	IMP and Xanthine conversion to XMP and GMP module
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.302			Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.66)	Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.66)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.305			NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.305			NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.307			N(6)-L-threonylcarbamoyladenine synthase (EC 2.3.1.234) / Kinase (Bud32/PRPK), required for threonylcarbamoyladenosine t(6)A37 formation in tRNA (p53-regulating)	Kinase (Bud32/PRPK), required for threonylcarbamoyladenosine t(6)A37 formation in tRNA (p53-regulating)	RNA Processing	RNA Processing	RNA processing and modification	YrdC-YciO-Sua5 and associated protein families
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.307			N(6)-L-threonylcarbamoyladenine synthase (EC 2.3.1.234) / Kinase (Bud32/PRPK), required for threonylcarbamoyladenosine t(6)A37 formation in tRNA (p53-regulating)	N(6)-L-threonylcarbamoyladenine synthase (EC 2.3.1.234)	RNA Processing	RNA Processing	RNA processing and modification	YrdC-YciO-Sua5 and associated protein families
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.321			Translation elongation factor 1 alpha subunit	Translation elongation factor 1 alpha subunit	Protein Processing	Protein Synthesis	Translation	Translation elongation factors, eukaryotic and archaeal
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.321			Translation elongation factor 1 alpha subunit	Translation elongation factor 1 alpha subunit	Protein Processing	Protein Synthesis		Universal GTPases
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.323			Homoserine dehydrogenase (EC 1.1.1.3)	Homoserine dehydrogenase (EC 1.1.1.3)	Metabolism	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Aspartate to Homoserine module
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.323			Homoserine dehydrogenase (EC 1.1.1.3)	Homoserine dehydrogenase (EC 1.1.1.3)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.327			Hexokinase (EC 2.7.1.1)	Hexokinase (EC 2.7.1.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis, including Archaeal enzymes
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.331			Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	Oxidoreductase, short-chain dehydrogenase/reductase family	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Putative oxidase COG2907
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.351			Excinuclease ABC subunit A	Excinuclease ABC subunit A	DNA Processing	DNA Processing	DNA repair	DNA repair, UvrABC system
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.360			Dihydropteroate synthase (EC 2.5.1.15)	Dihydropteroate synthase (EC 2.5.1.15)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Antibiotic targets in metabolic pathways
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.368			Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	Metabolism	Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.381			Homoserine kinase (EC 2.7.1.39)	Homoserine kinase (EC 2.7.1.39)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.384			Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing), synthase subunit (EC 4.3.3.6)	Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing), synthase subunit (EC 4.3.3.6)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.388			Valyl-tRNA synthetase (EC 6.1.1.9)	Valyl-tRNA synthetase (EC 6.1.1.9)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Val
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.403			Heme biosynthesis protein related to NirG / Heme biosynthesis protein related to NirH	Heme biosynthesis protein related to NirG	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Heme and heme d1 biosynthesis from siroheme
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.403			Heme biosynthesis protein related to NirG / Heme biosynthesis protein related to NirH	Heme biosynthesis protein related to NirH	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Heme and heme d1 biosynthesis from siroheme
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.404			Precorrin-2 oxidase (EC 1.3.1.76) @ Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4)	Precorrin-2 oxidase (EC 1.3.1.76)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Heme Biosynthesis: protoporphyrin-, coproporphyrin- and siroheme-dependent pathways
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.404			Precorrin-2 oxidase (EC 1.3.1.76) @ Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4)	Precorrin-2 oxidase (EC 1.3.1.76)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Metal chelatases
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.404			Precorrin-2 oxidase (EC 1.3.1.76) @ Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4)	Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Heme Biosynthesis: protoporphyrin-, coproporphyrin- and siroheme-dependent pathways
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.404			Precorrin-2 oxidase (EC 1.3.1.76) @ Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4)	Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Metal chelatases
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.405			Glutamyl-tRNA reductase (EC 1.2.1.70)	Glutamyl-tRNA reductase (EC 1.2.1.70)	Energy	Respiration	Biogenesis of respiratory chain components	Biogenesis of c-type cytochromes
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.405			Glutamyl-tRNA reductase (EC 1.2.1.70)	Glutamyl-tRNA reductase (EC 1.2.1.70)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Heme Biosynthesis: protoporphyrin-, coproporphyrin- and siroheme-dependent pathways
222984.5	Natrinema altunense strain AJ2	fig|222984.5.peg.423			DNA-directed RNA polymerase subunit E''	DNA-directed RNA polymerase subunit E''	RNA Processing	RNA Processing	Transcription	RNA polymerase, archaeal
