genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.25		24976	25938	-	963		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.26		26136	26264	-	129		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.27		26481	26912	+	432		unknown		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.28		26934	28166	-	1233		Translation initiation factor 2B alpha/beta/delta-type subunit		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.29		28248	28751	+	504		Putative phosphoesterase		PGF_00043242
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.30		28777	29535	+	759		Coenzyme F420-0:L-glutamate ligase (EC 6.3.2.31) @ F420-1:L-glutamate ligase (EC 6.3.2.34)		PGF_01981062
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.31		29652	30644	+	993		Uncharacterized oxidoreductase, YajO family		PGF_08113395
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.32		30773	31822	+	1050		N5,N10-methylenetetrahydromethanopterin reductase-related protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.33		31824	32009	-	186		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.34		32045	32341	+	297		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.35		32350	33996	-	1647		DNA mismatch repair protein MutL		PGF_05507938
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.36		34005	36656	-	2652		DNA mismatch repair protein MutS		PGF_05340948
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.37		36695	38923	-	2229		Uncharacterized amino acid permease, GabP family		PGF_00778630
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.38		38920	39345	-	426		Universal stress protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.39		39556	39975	-	420		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.40		40115	41878	+	1764		Uncharacterized protein MJ0971		PGF_02925426
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.41		42083	43519	+	1437		Coproheme decarboxylase HemQ (no EC) / putative monooxygenase domain		PGF_00419624
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.42		43575	44474	+	900		Maltose O-acetyltransferase (EC 2.3.1.79)		PGF_12724406
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.43		44502	45632	+	1131		PQQ-dependent oxidoreductase, gdhB family		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.44		45629	46345	+	717		Vng2028h		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.45		46342	47439	-	1098		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	tRNA	fig|926690.3.rna.2		47624	47694	-	71		tRNA-Gly-CCC		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.46		47797	48132	+	336		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.47		48236	49093	+	858		NAD synthetase (EC 6.3.1.5)		PGF_02781328
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.48		49169	49834	+	666		hypothetical protein		PGF_08225224
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	tRNA	fig|926690.3.rna.3		49878	49949	+	72		tRNA-Thr-GGT		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.49		49979	50491	-	513		"Long-chain-fatty-acid--CoA ligase "		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.50		50492	50716	-	225		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.51		51237	51515	+	279		hypothetical protein		PGF_08225224
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.52		51508	51792	+	285		hypothetical protein		PGF_00289897
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.53		53170	54192	+	1023		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.54		54189	55949	+	1761		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.55		56223	56465	+	243		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.56		56512	57309	-	798		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.57		57553	57891	+	339		heat shock protease protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.58		58003	58587	+	585		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.59		59033	59509	+	477		hypothetical protein		PGF_08225224
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.60		59560	60189	-	630		Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.66)		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.61		60306	61538	+	1233		Eukaryotic translation initiation factor 2 gamma subunit		PGF_00424930
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.62		61556	61921	+	366		hypothetical protein		PGF_00277488
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.63		61923	62495	+	573		DNA-directed RNA polymerase subunit E' (EC 2.7.7.6)		PGF_00422341
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.64		62495	62692	+	198		DNA-directed RNA polymerase subunit E''		PGF_00422343
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.65		62695	63222	+	528		UPF0218 protein MJ0395		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.66		63300	63626	+	327		SSU ribosomal protein S24e		PGF_00049872
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.67		63633	65228	+	1596		N(6)-L-threonylcarbamoyladenine synthase (EC 2.3.1.234) / Kinase (Bud32/PRPK), required for threonylcarbamoyladenosine t(6)A37 formation in tRNA (p53-regulating)		PGF_00023592
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.68		65225	65509	-	285		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.69		65619	66641	+	1023		FIG022979: MoxR-like ATPases		PGF_04490704
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.70		66638	68101	-	1464		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.71		68152	68265	-	114		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.72		68265	69527	-	1263		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.73		69554	70192	-	639		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.74		70189	70329	-	141		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.75		70421	72784	-	2364		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.76		72881	73159	+	279		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.77		73277	74281	+	1005		hypothetical protein		PGF_00317061
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.78		74274	74450	-	177		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.79		74482	75300	-	819		Metal-dependent hydrolases of the beta-lactamase superfamily I; PhnP protein		PGF_07175005
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.80		75384	75611	-	228		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.81		75676	76080	-	405		Urea ABC transporter, ATPase protein UrtE		PGF_00066155
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.82		76152	77012	+	861		"Aliphatic amidase amiE "		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.83		77009	79507	-	2499		Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)		PGF_07109475
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.84		79504	80295	-	792		hypothetical protein		PGF_08225224
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.85		80299	80460	-	162		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.86		80652	81956	+	1305		Halocyanin		PGF_00352360
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.87		81969	82472	+	504		Cytochrome c oxidase (B(O/a)3-type) chain II (EC 1.9.3.1)		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.88		82474	84153	+	1680		Cytochrome c oxidase (B(O/a)3-type) chain I (EC 1.9.3.1)		PGF_00420356
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.89		84165	84740	+	576		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.90		84737	84883	-	147		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.91		85196	86014	-	819		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.92		86192	86371	-	180		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.93		86582	88003	+	1422		hypothetical protein		PGF_08225224
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.94		88091	89128	+	1038		Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)		PGF_02029456
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.95		89125	90429	+	1305		hypothetical protein		PGF_08225224
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.96		90419	91426	-	1008		Uroporphyrinogen III decarboxylase (EC 4.1.1.37)		PGF_04139053
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.97		91513	91863	+	351		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.98		91881	92216	-	336		Transcriptional regulator, HxlR family		PGF_03320197
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.99		92433	92849	+	417		terminal quinol oxidase subunit		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.100		92899	94005	+	1107		hypothetical protein		PGF_08225224
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.101		94208	96550	+	2343		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.102		96552	97271	+	720		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.103		97338	99149	+	1812		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.104		99146	99742	-	597		2Fe-2S iron-sulfur cluster binding domain		PGF_00415956
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.105		99797	100660	-	864		6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)		PGF_00427299
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.106		100619	101869	+	1251		Aminopeptidase		PGF_00053789
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.107		101866	102603	+	738		"Glycerophosphoryl diester phosphodiesterase "		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.108		103191	103793	+	603		hypothetical protein		PGF_00215332
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.109		103936	104478	+	543		IS1341-type transposase		PGF_00013633
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	pseudogene	fig|926690.3.pg.1		103936	104984	+	1049				
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.110		104475	104984	+	510		IS1341-type transposase		PGF_00013633
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.111		105225	106481	-	1257		Nicotinate phosphoribosyltransferase (EC 6.3.4.21)		PGF_00025600
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.112		106491	107888	-	1398		hypothetical protein		PGF_08225224
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.113		107895	109481	-	1587		hypothetical protein		PGF_08225224
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.114		109684	109929	-	246		hypothetical protein		PGF_08225224
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.115		109934	110332	-	399		Prefoldin subunit beta		PGF_10611854
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.116		110410	110688	-	279		hypothetical protein MJ0594a		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.117		110767	110901	-	135		DNA-directed RNA polymerase subunit P (EC 2.7.7.6)		PGF_00422364
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.118		110903	111172	-	270		LSU ribosomal protein L37Ae		PGF_00016426
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.119		111215	111937	-	723		hypothetical protein		PGF_00096220
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.120		112028	113374	+	1347		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.121		113371	114705	-	1335		tRNA pseudouridine(13) synthase (EC 5.4.99.27)		PGF_00413286
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.122		114761	115423	-	663		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.123		115511	115849	-	339		Peptidyl-tRNA hydrolase, archaeal type (EC 3.1.1.29)		PGF_00030842
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.124		115898	116065	-	168		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.125		116169	117320	-	1152		hypothetical protein		PGF_12910892
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.126		117369	117887	-	519		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.127		118105	119283	-	1179		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.128		119355	120560	+	1206		Potassium channel protein		PGF_00035351
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.129		120561	121502	-	942		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)		PGF_00012987
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.130		121669	123282	+	1614		Acetolactate synthase large subunit homolog		PGF_00025147
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.131		123468	123623	+	156		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.132		123677	123946	+	270		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.133		124001	125968	-	1968		Aconitate hydratase (EC 4.2.1.3)		PGF_04243787
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.134		126017	127141	-	1125		ABC-type antimicrobial peptide transport system, permease component		PGF_01889881
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.135		127138	127809	-	672		ABC-type antimicrobial peptide transport system, ATPase component		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.136		127830	129362	-	1533		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.137		129574	130116	-	543		ADP-ribose pyrophosphatase (EC 3.6.1.13)		PGF_07808527
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.138		130113	130496	-	384		unknown		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.139		130535	130948	-	414		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.140		130973	131368	-	396		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.141		131395	131889	-	495		Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.128)		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.142		131958	133082	-	1125		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.143		133313	133840	+	528		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.144		133847	135823	-	1977		Aconitate hydratase (EC 4.2.1.3)		PGF_04243787
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.145		135972	136445	+	474		Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23)		PGF_00422958
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.146		136669	137070	+	402		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	tRNA	fig|926690.3.rna.4		137321	137431	-	111		tRNA-Lys-TTT		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.147		137732	138403	-	672		hypothetical protein		PGF_08225224
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.148		138475	139290	-	816		hypothetical protein		PGF_08225224
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	pseudogene	fig|926690.3.pg.2		139308	140145	+	838				
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.149		139477	140145	+	669		Lipoate-protein ligase A		PGF_01220472
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.150		140170	141471	+	1302		Dihydroorotase (EC 3.5.2.3)		PGF_00423378
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.151		141475	142074	-	600		hypothetical protein		PGF_08225224
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.152		142180	142548	+	369		hypothetical protein		PGF_05458554
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.153		142545	143075	+	531		hypothetical protein		PGF_12698436
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.154		143106	143558	-	453		hypothetical protein		PGF_08225224
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.155		143638	144117	+	480		hypothetical protein		PGF_08225224
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.156		144276	145475	+	1200		hypothetical protein		PGF_00101644
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.157		145476	145898	-	423		hypothetical protein		PGF_00314807
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.158		145986	146264	+	279		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.159		146261	146692	-	432		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.160		146695	147075	-	381		SSU ribosomal protein S6e		PGF_00049898
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.161		147166	148221	+	1056		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.162		148222	148509	+	288		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.163		148546	149073	-	528		hypothetical protein		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.164		149264	150070	+	807		MarR family transcriptional regulator MJ0558		
926690.3	Haloplanus natans DSM 17983	ATYM01000001	PATRIC	CDS	fig|926690.3.peg.165		150172	151470	+	1299		5'->3' exoribonuclease		PGF_02278106
