genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.87				1.9.3.1	Cytochrome-c oxidase	00910	Nitrogen metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.88				1.9.3.1	Cytochrome-c oxidase	00190	Oxidative phosphorylation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.88				1.9.3.1	Cytochrome-c oxidase	00910	Nitrogen metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.94				4.99.1.1	Ferrochelatase	00860	Porphyrin and chlorophyll metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.96				4.1.1.37	Uroporphyrinogen decarboxylase	00860	Porphyrin and chlorophyll metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.105				1.1.1.44	Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	00030	Pentose phosphate pathway
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.105				1.1.1.44	Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	00480	Glutathione metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.107			"Glycerophosphoryl diester phosphodiesterase "	3.1.4.46	Glycerophosphodiester phosphodiesterase	00564	Glycerophospholipid metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.117				2.7.7.6	DNA-directed RNA polymerase	00230	Purine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.117				2.7.7.6	DNA-directed RNA polymerase	00240	Pyrimidine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.121				4.2.1.-	Hydro-lyases	00040	Pentose and glucuronate interconversions
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.121				4.2.1.-	Hydro-lyases	00061	Fatty acid biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.121				4.2.1.-	Hydro-lyases	00253	Tetracycline biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.121				4.2.1.-	Hydro-lyases	00300	Lysine biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.121				4.2.1.-	Hydro-lyases	00350	Tyrosine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.121				4.2.1.-	Hydro-lyases	00362	Benzoate degradation via hydroxylation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.121				4.2.1.-	Hydro-lyases	00363	Bisphenol A degradation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.121				4.2.1.-	Hydro-lyases	00623	2,4-Dichlorobenzoate degradation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.121				4.2.1.-	Hydro-lyases	00626	Naphthalene and anthracene degradation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.121				4.2.1.-	Hydro-lyases	00650	Butanoate metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.121				4.2.1.-	Hydro-lyases	00860	Porphyrin and chlorophyll metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.121				4.2.1.-	Hydro-lyases	00903	Limonene and pinene degradation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.121				4.2.1.-	Hydro-lyases	01056	Biosynthesis of type II polyketide backbone
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.121				4.2.1.-	Hydro-lyases	01057	Biosynthesis of type II polyketide products
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.129				1.1.1.95	Phosphoglycerate dehydrogenase	00260	Glycine, serine and threonine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.129				1.1.1.95	Phosphoglycerate dehydrogenase	00680	Methane metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.133				4.2.1.3	Aconitate hydratase	00020	Citrate cycle (TCA cycle)
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.133				4.2.1.3	Aconitate hydratase	00630	Glyoxylate and dicarboxylate metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.133				4.2.1.3	Aconitate hydratase	00720	Reductive carboxylate cycle (CO2 fixation)
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.137				3.6.1.13	ADP-ribose diphosphatase	00230	Purine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.144				4.2.1.3	Aconitate hydratase	00020	Citrate cycle (TCA cycle)
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.144				4.2.1.3	Aconitate hydratase	00630	Glyoxylate and dicarboxylate metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.144				4.2.1.3	Aconitate hydratase	00720	Reductive carboxylate cycle (CO2 fixation)
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.145				3.6.1.23	dUTP diphosphatase	00240	Pyrimidine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.150				3.5.2.3	Dihydroorotase	00240	Pyrimidine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.168				3.5.1.19	Nicotinamidase	00760	Nicotinate and nicotinamide metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.172			"V-type ATP synthase subunit G "	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.172			"V-type ATP synthase subunit G "	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.172			"V-type ATP synthase subunit G "	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.173				3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.173				3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.173				3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.174				3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.174				3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.174				3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.175				3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.175				3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.175				3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.176				3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.176				3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.176				3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.177				3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.177				3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.177				3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.178				3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.178				3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.178				3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.179				3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.179				3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.179				3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.185				3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.185				3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.185				3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.191				2.7.1.161	CTP-dependent riboflavin kinase	00740	Riboflavin metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.192				4.1.99.12	3,4-dihydroxy-2-butanone-4-phosphate synthase	00740	Riboflavin metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.194				2.6.1.42	Branched-chain-amino-acid transaminase	00280	Valine, leucine and isoleucine degradation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.194				2.6.1.42	Branched-chain-amino-acid transaminase	00290	Valine, leucine and isoleucine biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.194				2.6.1.42	Branched-chain-amino-acid transaminase	00770	Pantothenate and CoA biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.197				2.4.2.10	Orotate phosphoribosyltransferase	00240	Pyrimidine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.197				2.4.2.10	Orotate phosphoribosyltransferase	00983	Drug metabolism - other enzymes
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.212				3.5.99.2	Aminopyrimidine aminohydrolase	00730	Thiamine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.243				1.2.7.5	Aldehyde ferredoxin oxidoreductase	00010	Glycolysis / Gluconeogenesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.243				1.2.7.5	Aldehyde ferredoxin oxidoreductase	00030	Pentose phosphate pathway
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.275				3.6.1.13	ADP-ribose diphosphatase	00230	Purine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.276				1.2.7.5	Aldehyde ferredoxin oxidoreductase	00010	Glycolysis / Gluconeogenesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.276				1.2.7.5	Aldehyde ferredoxin oxidoreductase	00030	Pentose phosphate pathway
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.279				6.3.5.3	Phosphoribosylformylglycinamidine synthase	00230	Purine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.280				6.3.5.3	Phosphoribosylformylglycinamidine synthase	00230	Purine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.281				6.3.2.6	Phosphoribosylaminoimidazolesuccinocarboxamide synthase	00230	Purine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.299				1.1.1.34	Hydroxymethylglutaryl-CoA reductase (NADPH)	00900	Terpenoid backbone biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.303			"Carbonic anhydrase "	4.2.1.1	Carbonate dehydratase	00910	Nitrogen metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.307				3.6.1.31	Phosphoribosyl-ATP diphosphatase	00340	Histidine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.317				2.5.1.29	Geranylgeranyl diphosphate synthase	00900	Terpenoid backbone biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.320				6.3.5.2	GMP synthase (glutamine-hydrolyzing)	00230	Purine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.320				6.3.5.2	GMP synthase (glutamine-hydrolyzing)	00983	Drug metabolism - other enzymes
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.330				6.1.1.6	Lysine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.331			Uridylate kinase (EC 2.7.4.22)	2.7.4.22	UMP kinase	00240	Pyrimidine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.335				2.7.4.16	Thiamine-phosphate kinase	00730	Thiamine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.343				6.1.1.21	Histidine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.347				5.3.1.9	Glucose-6-phosphate isomerase	00010	Glycolysis / Gluconeogenesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.347				5.3.1.9	Glucose-6-phosphate isomerase	00030	Pentose phosphate pathway
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.347				5.3.1.9	Glucose-6-phosphate isomerase	00500	Starch and sucrose metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.347				5.3.1.9	Glucose-6-phosphate isomerase	00520	Amino sugar and nucleotide sugar metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.350				5.3.3.2	Isopentenyl-diphosphate Delta-isomerase	00900	Terpenoid backbone biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.354				3.3.2.9	Microsomal epoxide hydrolase	00980	Metabolism of xenobiotics by cytochrome P450
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.375				1.13.12.4	Lactate 2-monooxygenase	00620	Pyruvate metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.393			Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00010	Glycolysis / Gluconeogenesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.393			Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00020	Citrate cycle (TCA cycle)
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.393			Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00260	Glycine, serine and threonine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.393			Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00280	Valine, leucine and isoleucine degradation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.393			Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00620	Pyruvate metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.394			Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00010	Glycolysis / Gluconeogenesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.394			Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00020	Citrate cycle (TCA cycle)
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.394			Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00260	Glycine, serine and threonine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.394			Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00280	Valine, leucine and isoleucine degradation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.394			Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00620	Pyruvate metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.395				1.14.99.-	Miscellaneous (requires further characterization)	00351	1,1,1-Trichloro-2,2-bis(4-chlorophenyl)ethane (DDT) degradation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.395				1.14.99.-	Miscellaneous (requires further characterization)	00626	Naphthalene and anthracene degradation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.429			"Alcohol dehydrogenase "	1.1.1.1	Alcohol dehydrogenase	00010	Glycolysis / Gluconeogenesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.429			"Alcohol dehydrogenase "	1.1.1.1	Alcohol dehydrogenase	00071	Fatty acid metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.429			"Alcohol dehydrogenase "	1.1.1.1	Alcohol dehydrogenase	00260	Glycine, serine and threonine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.429			"Alcohol dehydrogenase "	1.1.1.1	Alcohol dehydrogenase	00350	Tyrosine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.429			"Alcohol dehydrogenase "	1.1.1.1	Alcohol dehydrogenase	00625	Tetrachloroethene degradation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.429			"Alcohol dehydrogenase "	1.1.1.1	Alcohol dehydrogenase	00626	Naphthalene and anthracene degradation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.429			"Alcohol dehydrogenase "	1.1.1.1	Alcohol dehydrogenase	00830	Retinol metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.429			"Alcohol dehydrogenase "	1.1.1.1	Alcohol dehydrogenase	00980	Metabolism of xenobiotics by cytochrome P450
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.429			"Alcohol dehydrogenase "	1.1.1.1	Alcohol dehydrogenase	00982	Drug metabolism - cytochrome P450
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.433				1.3.5.1	Succinate dehydrogenase (quinone)	00020	Citrate cycle (TCA cycle)
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.433				1.3.5.1	Succinate dehydrogenase (quinone)	00190	Oxidative phosphorylation
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.442				1.1.1.47	Glucose 1-dehydrogenase (NAD(P)(+))	00030	Pentose phosphate pathway
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.465			"Gluconate dehydratase "	4.2.1.39	Gluconate dehydratase	00030	Pentose phosphate pathway
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.480			Archaeal DNA polymerase I @ intein-containing	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.480			Archaeal DNA polymerase I @ intein-containing	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.487				6.6.1.1	Magnesium chelatase	00860	Porphyrin and chlorophyll metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.500				1.1.1.83	D-malate dehydrogenase (decarboxylating)	00650	Butanoate metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.529				2.5.1.17	Cob(I)yrinic acid a,c-diamide adenosyltransferase	00860	Porphyrin and chlorophyll metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.531			L-threonine 3-O-phosphate decarboxylase (EC 4.1.1.81)	4.1.1.81	Threonine-phosphate decarboxylase	00860	Porphyrin and chlorophyll metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.532				2.4.2.21	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	00860	Porphyrin and chlorophyll metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.533				2.7.7.62	Adenosylcobinamide-phosphate guanylyltransferase	00860	Porphyrin and chlorophyll metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.535				6.3.1.10	Adenosylcobinamide-phosphate synthase	00860	Porphyrin and chlorophyll metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.548				3.5.1.6	Beta-ureidopropionase	00240	Pyrimidine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.548				3.5.1.6	Beta-ureidopropionase	00410	beta-Alanine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.548				3.5.1.6	Beta-ureidopropionase	00770	Pantothenate and CoA biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.548				3.5.1.6	Beta-ureidopropionase	00983	Drug metabolism - other enzymes
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.557				1.8.1.9	Thioredoxin-disulfide reductase	00240	Pyrimidine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.557				1.8.1.9	Thioredoxin-disulfide reductase	00450	Selenoamino acid metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.568				2.5.1.32	15-cis-phytoene synthase	00906	Carotenoid biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.570			Serine/threonine-protein kinase RIO2 (EC 2.7.11.1)	2.7.11.1	Non-specific serine/threonine protein kinase	04150	mTOR signaling pathway
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.575				1.17.4.1	Ribonucleoside-diphosphate reductase	00230	Purine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.575				1.17.4.1	Ribonucleoside-diphosphate reductase	00240	Pyrimidine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.575				1.17.4.1	Ribonucleoside-diphosphate reductase	00480	Glutathione metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.576				1.17.4.1	Ribonucleoside-diphosphate reductase	00230	Purine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.576				1.17.4.1	Ribonucleoside-diphosphate reductase	00240	Pyrimidine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.576				1.17.4.1	Ribonucleoside-diphosphate reductase	00480	Glutathione metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.585				1.2.7.5	Aldehyde ferredoxin oxidoreductase	00010	Glycolysis / Gluconeogenesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.585				1.2.7.5	Aldehyde ferredoxin oxidoreductase	00030	Pentose phosphate pathway
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.625				4.2.1.11	Phosphopyruvate hydratase	00010	Glycolysis / Gluconeogenesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.625				4.2.1.11	Phosphopyruvate hydratase	00680	Methane metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.641				2.4.2.22	Xanthine phosphoribosyltransferase	00230	Purine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.643				2.7.9.2	Pyruvate, water dikinase	00620	Pyruvate metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.643				2.7.9.2	Pyruvate, water dikinase	00680	Methane metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.643				2.7.9.2	Pyruvate, water dikinase	00720	Reductive carboxylate cycle (CO2 fixation)
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.644				4.1.1.25	Tyrosine decarboxylase	00350	Tyrosine metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.644				4.1.1.25	Tyrosine decarboxylase	00950	Isoquinoline alkaloid biosynthesis
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.646				2.5.1.18	Glutathione transferase	00480	Glutathione metabolism
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.646				2.5.1.18	Glutathione transferase	00980	Metabolism of xenobiotics by cytochrome P450
926690.3	Haloplanus natans DSM 17983	fig|926690.3.peg.646				2.5.1.18	Glutathione transferase	00982	Drug metabolism - cytochrome P450
