genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	property	source	evidence	source_id	organism	function	classification	pmid	query_coverage	subject_coverage	identity	e_value
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.765	C485_03830			Chorismate synthase (EC 4.2.3.5)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.771	C485_03860			3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.819	C485_04095			Archaetidylserine synthase (EC 2.7.8.38)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.848	C485_04245			Cystathionine beta-synthase (EC 4.2.1.22)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.945	C485_04720			Catalase-peroxidase KatG (EC 1.11.1.21)	Antibiotic Resistance	PATRIC	K-mer Search				antibiotic activation enzyme	14638486				
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.961	C485_04800			Zinc ABC transporter, ATP-binding protein ZnuC	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.995	C485_04965			S-adenosylmethionine synthetase, archaeal (EC 2.5.1.6)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1005	C485_05026			Dihydrofolate reductase (EC 1.5.1.3)	Antibiotic Resistance	PATRIC	K-mer Search				antibiotic target in susceptible species	20169085\;25288078				
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1006	C485_05031			Thymidylate synthase (EC 2.1.1.45)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1019	C485_05086			Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9) / Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1021	C485_05096		glyA	Serine hydroxymethyltransferase (EC 2.1.2.1)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1053	C485_05261			Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2) / Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2); Propionyl-CoA carboxylase beta chain (EC 6.4.1.3)	Human Homolog	Human	BLASTP	NP_000523.2	Homo sapiens				98	93	57	0
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1057	C485_05281			Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	Antibiotic Resistance	PATRIC	K-mer Search				protein altering cell wall charge conferring antibiotic resistance	21899450				
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1125	C485_05628			Cytosolic Fe-S cluster assembling factor NBP35 / Chromosome (plasmid) partitioning protein ParA	Human Homolog	Human	BLASTP	NP_079428.2	Homo sapiens				67	77	50	0
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1187	C485_05945			Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1213	C485_06075			Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1214	C485_06080		gatA	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1219	C485_06105			O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1220	C485_06110			O-succinylbenzoate synthase (EC 4.2.1.113)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1225	C485_06135			2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1226	C485_06140			Isochorismate synthase (EC 5.4.4.2) @ Menaquinone-specific isochorismate synthase (EC 5.4.4.2)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1233	C485_06175			Imidazole glycerol phosphate synthase cyclase subunit	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1260	C485_06305		fumC	Fumarate hydratase class II (EC 4.2.1.2)	Human Homolog	Human	BLASTP	NP_000134.2	Homo sapiens				97	90	50	0
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1270	C485_06345			Cysteinyl-tRNA synthetase (EC 6.1.1.16)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1296	C485_06475			Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19); Maltodextrin ABC transporter, ATP-binding protein MsmX	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1313	C485_06560		hisD	Histidinol dehydrogenase (EC 1.1.1.23)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1364	C485_06845		argS	Arginyl-tRNA synthetase (EC 6.1.1.19)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1365	C485_06850			Uridine kinase (EC 2.7.1.48)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1381	C485_06947		thrS	Threonyl-tRNA synthetase (EC 6.1.1.3)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1423	C485_07157			Archaetidylserine decarboxylase @ Phosphatidylserine decarboxylase (EC 4.1.1.65)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1442	C485_07252			Glutamate 5-kinase (EC 2.7.2.11)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1443	C485_07257		proA	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1455	C485_07317		rpl2p	LSU ribosomal protein L8e (L2p)	Drug Target	DrugBank	BLAT	P20276	Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809)	Omacetaxine mepesuccinate	Drug target		99	99	87	1e-125
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1456	C485_07322		rps19p	SSU ribosomal protein S15e (S19p)	Human Homolog	Human	BLASTP	NP_001009.1	Homo sapiens				92	91	51	8e-34
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1462	C485_07352		rpl14p	LSU ribosomal protein L23e (L14p)	Human Homolog	Human	BLASTP	NP_000969.1	Homo sapiens				96	90	51	2e-38
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1466	C485_07372		rps14P	SSU ribosomal protein S29e (S14p)	Human Homolog	Human	BLASTP	NP_001023.1	Homo sapiens				57	62	54	0.00000005
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1483	C485_07457			Adenylate kinase (EC 2.7.4.3)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1548	C485_07767		rpl37e	LSU ribosomal protein L37e	Human Homolog	Human	BLASTP	NP_000988.1	Homo sapiens				87	51	50	0.000000005
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1554	C485_07797		aspC	Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1556	C485_07807			Pantoate kinase, archaeal (EC 2.7.1.169)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1558	C485_07817			Tyrosyl-tRNA synthetase (EC 6.1.1.1)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1606	C485_08057			Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1607	C485_08062			Acetolactate synthase small subunit (EC 2.2.1.6)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1608	C485_08067			Acetolactate synthase large subunit (EC 2.2.1.6)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1671	C485_08382		hisH	Imidazole glycerol phosphate synthase amidotransferase subunit HisH	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1716	C485_08607			Cobalamin synthase (EC 2.7.8.26)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1718	C485_08617			Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase (EC 2.4.2.21)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1734	C485_08692			Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12)	Human Homolog	Human	BLASTP	NP_001180390.1	Homo sapiens				93	67	56	8.40779e-45
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1769	C485_08857			Anthranilate synthase, amidotransferase component (EC 4.1.3.27)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1770	C485_08862			Anthranilate synthase, aminase component (EC 4.1.3.27)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1771	C485_08867			Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1772	C485_08872		trpD	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1796	C485_08992			Shikimate kinase II (EC 2.7.1.71)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1828	C485_09152			Undecaprenyl-diphosphatase (EC 3.6.1.27)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1866	C485_09367			Gamma-glutamyltranspeptidase (EC 2.3.2.2) @ Glutathione hydrolase (EC 3.4.19.13)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1872	C485_09397			Cob(I)alamin adenosyltransferase (EC 2.5.1.17)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.1884	C485_09462			Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2038	C485_10185			(R)-citramalate synthase (EC 2.3.1.182)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2067	C485_10320			Dihydroxy-acid dehydratase (EC 4.2.1.9)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2114	C485_10550		dnaK	Chaperone protein DnaK	Human Homolog	Human	BLASTP	NP_004125.3	Homo sapiens				85	40	50	0
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2115	C485_10559		dnaK	Chaperone protein DnaK	Human Homolog	Human	BLASTP	NP_004125.3	Homo sapiens				95	37	53	0
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2137	C485_10669			Cystathionine gamma-lyase (EC 4.4.1.1)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2145	C485_10709		rps28e	SSU ribosomal protein S28e	Human Homolog	Human	BLASTP	NP_001022.1	Homo sapiens				75	78	50	0.000000006
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2154	C485_10749		gltX	Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2174	C485_10849		rps11p	SSU ribosomal protein S14e (S11p)	Human Homolog	Human	BLASTP	NP_001020242.1	Homo sapiens				87	74	59	2.8026e-45
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2278	C485_11378			Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2308	C485_11523			Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)	Human Homolog	Human	BLASTP	NP_003840.2	Homo sapiens				98	84	53	0
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2334	C485_11638		gyrB	DNA gyrase subunit B (EC 5.99.1.3)	Antibiotic Resistance	PATRIC	K-mer Search				antibiotic target in susceptible species	21693461\;22279180\;9293187				
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2334	C485_11638		gyrB	DNA gyrase subunit B (EC 5.99.1.3)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2335	C485_11643			DNA gyrase subunit A (EC 5.99.1.3)	Antibiotic Resistance	PATRIC	K-mer Search				antibiotic target in susceptible species	9293187				
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2335	C485_11643			DNA gyrase subunit A (EC 5.99.1.3)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2398	C485_11953			Histidinol-phosphatase [alternative form] (EC 3.1.3.15)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2488	C485_12373			hypothetical protein	Transporter	TCDB	BLAT	L9Z6H9	Natrinema pallidum DSM 3751	the putative bacterial archaeal holin (bah) family.	9.B.185.1.1		100	100	94	1e-71
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2494	C485_12403			Archaetidylglycerol phosphate synthase	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2496	C485_12413			Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate aminotransferase (EC 2.6.1.9)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2498	C485_12423			ATP-dependent DNA ligase (EC 6.5.1.1)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2508	C485_12473			Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2545	C485_12683			Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2546	C485_12688			Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2547	C485_12693			Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2548	C485_12698			Lipoyl synthase (EC 2.8.1.8)	Human Homolog	Human	BLASTP	NP_006850.2	Homo sapiens				93	79	52	0
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2566	C485_12788			Tryptophanyl-tRNA synthetase (EC 6.1.1.2)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2569	C485_12798		pheS	Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2570	C485_12803		pheT	Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2662	C485_13250			Adenosylhomocysteinase (EC 3.3.1.1)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2672	C485_13295		hisG	ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGl	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2699	C485_13435			Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2705	C485_13465			Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2709	C485_13480		ileS	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	Antibiotic Resistance	PATRIC	K-mer Search				antibiotic target in susceptible species	7929087				
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2709	C485_13480		ileS	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2740	C485_13650			Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.2775	C485_13830		alaS	Alanyl-tRNA synthetase (EC 6.1.1.7)	Essential Gene	PATRIC	FBA			Essential gene, predicted using metabolic flux-balance analysis in LB media						
