genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.340	C485_01740		Imidazolonepropionase (EC 3.5.2.7)	Imidazolonepropionase (EC 3.5.2.7)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Degradation
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.341	C485_01745		Formiminoglutamase (EC 3.5.3.8)	Formiminoglutamase (EC 3.5.3.8)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Degradation
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.342	C485_01750		Urocanate hydratase (EC 4.2.1.49)	Urocanate hydratase (EC 4.2.1.49)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Degradation
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.348	C485_01780		Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	Metabolism	Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.351	C485_01800		Uncharacterized protein MJ0570	Uncharacterized protein MJ0570	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein processing and modification	Diphthamide biosynthesis
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.357	C485_01830		Xanthine-guanine phosphoribosyltransferase (EC 2.4.2.22)	Xanthine-guanine phosphoribosyltransferase (EC 2.4.2.22)	Metabolism	Nucleosides and Nucleotides	Purines	IMP and Xanthine conversion to XMP and GMP module
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.362	C485_01850	trkA	Trk potassium uptake system protein TrkA	Trk potassium uptake system protein TrkA	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Osmotic stress	Hyperosmotic potassium uptake
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.362	C485_01850	trkA	Trk potassium uptake system protein TrkA	Trk potassium uptake system protein TrkA	Membrane Transport	Membrane Transport	Cation transporters	Trk and Ktr potassium uptake systems
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.363	C485_01855		Renalase (EC 1.6.3.5), oxidases 1,2-dihydro- and 1,6-dihydro- beta-NAD(P)H isomers back to NAD(P)	Renalase (EC 1.6.3.5), oxidases 1,2-dihydro- and 1,6-dihydro- beta-NAD(P)H isomers back to NAD(P)	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial photolyase
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.367	C485_01880		5'-nucleotidase SurE (EC 3.1.3.5)	5'-nucleotidase SurE (EC 3.1.3.5)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.381	C485_01969		Phosphoenolpyruvate synthase (EC 2.7.9.2)	Phosphoenolpyruvate synthase (EC 2.7.9.2)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis, including Archaeal enzymes
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.381	C485_01969		Phosphoenolpyruvate synthase (EC 2.7.9.2)	Phosphoenolpyruvate synthase (EC 2.7.9.2)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.395	C485_02034		Acetyl-CoA synthetase (EC 6.2.1.1)	Acetyl-CoA synthetase (EC 6.2.1.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.398	C485_02049	gatB	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asn
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.398	C485_02049	gatB	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)	Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Gln
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.414	C485_02129		Eukaryotic translation initiation factor 2 alpha subunit	Eukaryotic translation initiation factor 2 alpha subunit	Protein Processing	Protein Synthesis	Translation	Translation initiation factors, eukaryotic and archaeal
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.416	C485_02139	rpl44e	LSU ribosomal protein L44e	LSU ribosomal protein L44e	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.427	C485_02194		Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)	Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Coenzyme A	Coenzyme A
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.427	C485_02194		Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)	Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Coenzyme A	Coenzyme A
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.433	C485_02224		L-alanine-DL-glutamate epimerase (EC 5.1.1.n1)	L-alanine-DL-glutamate epimerase (EC 5.1.1.n1)	Miscellaneous	Miscellaneous		Muconate lactonizing enzyme family
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.450	C485_02304		Bipolar DNA helicase HerA	Bipolar DNA helicase HerA	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial SbcCD exonuclease
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.457	C485_02344		2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis, including Archaeal enzymes
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.475	C485_02429		2-phospho-L-lactate guanylyltransferase (EC 2.7.7.68)	2-phospho-L-lactate guanylyltransferase (EC 2.7.7.68)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Coenzyme F420	Coenzyme F420 synthesis
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.476	C485_02434	cofG	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit 1	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit 1	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Coenzyme F420	Coenzyme F420 synthesis
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.483	C485_02464		7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit 2	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit 2	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Coenzyme F420	Coenzyme F420 synthesis
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.485	C485_02469		Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.492	C485_02494		Archaeosine synthase (EC 2.6.1.97)	Archaeosine synthase (EC 2.6.1.97)	RNA Processing	RNA Processing	RNA processing and modification	Queuosine and archaeosine
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.496	C485_02514		tRNA-guanine(15) transglycosylase (EC 2.4.2.48)	tRNA-guanine(15) transglycosylase (EC 2.4.2.48)	RNA Processing	RNA Processing	RNA processing and modification	Queuosine and archaeosine
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.499	C485_02529		Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)	Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.500	C485_02534		Phosphoribosylformylglycinamidine synthase, PurS subunit (EC 6.3.5.3)	Phosphoribosylformylglycinamidine synthase, PurS subunit (EC 6.3.5.3)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.501	C485_02539		Formyltetrahydrofolate deformylase (EC 3.5.1.10)	Formyltetrahydrofolate deformylase (EC 3.5.1.10)	Metabolism	Carbohydrates	C-1 compound metabolism	One-carbon metabolism by tetrahydropterines
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.547	C485_02766		tRNA pseudouridine(54/55) synthase	tRNA pseudouridine(54/55) synthase	RNA Processing	RNA Processing	RNA processing and modification	Box C-D RNA-guided RNA methyltransferase
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.551	C485_02788	rnhB	Ribonuclease HII (EC 3.1.26.4)	Ribonuclease HII (EC 3.1.26.4)	RNA Processing	RNA Processing	RNA processing and modification	Ribonuclease H
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.556	C485_02813		Nicotinamide-nucleotide adenylyltransferase, NadM family (EC 2.7.7.1)	Nicotinamide-nucleotide adenylyltransferase, NadM family (EC 2.7.7.1)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis bacterial
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.556	C485_02813		Nicotinamide-nucleotide adenylyltransferase, NadM family (EC 2.7.7.1)	Nicotinamide-nucleotide adenylyltransferase, NadM family (EC 2.7.7.1)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis global
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.559	C485_02828		Heat shock protein 60 family chaperone GroEL @ Thermosome subunit	Heat shock protein 60 kDa family chaperone GroEL	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Chaperones GroEL GroES and Thermosome
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.559	C485_02828		Heat shock protein 60 family chaperone GroEL @ Thermosome subunit	Thermosome subunit	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Chaperones GroEL GroES and Thermosome
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.563	C485_02848		Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.563	C485_02848		Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.564	C485_02853		Adenylosuccinate lyase (EC 4.3.2.2) @ SAICAR lyase (EC 4.3.2.2)	Adenylosuccinate lyase (EC 4.3.2.2)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.564	C485_02853		Adenylosuccinate lyase (EC 4.3.2.2) @ SAICAR lyase (EC 4.3.2.2)	SAICAR lyase (EC 4.3.2.2)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.568	C485_02873		Diaminopimelate epimerase (EC 5.1.1.7)	Diaminopimelate epimerase (EC 5.1.1.7)	Metabolism	Amino Acids and Derivatives		Amino acid racemase
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.584	C485_02943		Transcription factor S	Transcription factor S	RNA Processing	RNA Processing	Transcription	Transcription elongation factors, archaeal
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.599	C485_03013		D-aminoacyl-tRNA deacylase (EC 3.1.1.96), archaeal type	D-aminoacyl-tRNA deacylase (EC 3.1.1.96), archaeal type	Metabolism	Metabolite damage and its repair or mitigation		D-tyrosyl-tRNA(Tyr) deacylase
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.617	C485_03128		Phosphomevalonate decarboxylase (EC 4.1.1.99)	Phosphomevalonate decarboxylase (EC 4.1.1.99)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Mevalonate metabolic pathway
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.631	C485_03193		NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.632	C485_03198		NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.633	C485_03203		NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.634	C485_03208		NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.636	C485_03218		NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.637	C485_03223		NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.638	C485_03228		NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.639	C485_03233		NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
1227494.3	Natrinema altunense JCM 12890	fig|1227494.3.peg.639	C485_03233		NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
