genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.36	G3I44_00170	31729	35316	+	3588		Archaeal DNA polymerase II large subunit (EC 2.7.7.7)	PLF_60846_00000360	PGF_00063560
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.37	G3I44_00175	35472	35762	+	291		hypothetical protein		
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.38	G3I44_00180	35857	36756	+	900		2-dehydropantoate 2-reductase (EC 1.1.1.169)	PLF_60846_00000246	PGF_07730014
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.39	G3I44_00185	36777	38318	-	1542		Sulfatase	PLF_60846_00000844	PGF_10542319
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.40	G3I44_00190	38390	38749	-	360		NifU-like domain protein	PLF_60846_00000506	PGF_00025659
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.41	G3I44_00195	38801	39118	-	318		hypothetical protein	PLF_60846_00001110	PGF_01857135
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.42		39552	39755	+	204		hypothetical protein		
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.43	G3I44_00200	40232	40867	-	636		hypothetical protein	PLF_60846_00002735	PGF_01832588
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.44	G3I44_00205	41011	41448	+	438		hypothetical protein	PLF_60846_00002734	PGF_01832075
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.45	G3I44_00210	41531	41842	-	312		hypothetical protein	PLF_60846_00008151	PGF_11852621
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.46	G3I44_00215	41839	42180	-	342		hypothetical protein	PLF_60846_00005164	PGF_11617698
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.47		42347	42733	+	387		hypothetical protein	PLF_60846_00004533	PGF_08225224
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.48	G3I44_00225	42730	43380	+	651		hypothetical protein	PLF_60846_00007080	PGF_12354951
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.49	G3I44_00230	43397	44833	-	1437		Single-stranded-DNA-specific exonuclease RecJ	PLF_60846_00000944	PGF_07058357
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.50	G3I44_00235	44920	45663	-	744		Uroporphyrinogen-III synthase (EC 4.2.1.75)	PLF_60846_00001055	PGF_10557804
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.51	G3I44_00240	45660	46457	-	798	cobA	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	PLF_60846_00001054	PGF_05317494
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.52	G3I44_00245	46460	47587	-	1128	hemC	Porphobilinogen deaminase (EC 2.5.1.61)	PLF_60846_00000845	PGF_10097367
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.53	G3I44_00250	47737	48933	+	1197		hypothetical protein	PLF_60846_00002958	PGF_08225224
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.54	G3I44_00255	48930	49385	+	456		hypothetical protein	PLF_60846_00006193	PGF_12202694
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.55	G3I44_00260	49400	49972	-	573		hypothetical protein	PLF_60846_00007834	PGF_11612000
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.56	G3I44_00265	50048	51385	-	1338		Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)	PLF_60846_00000579	PGF_09019918
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.57	G3I44_00270	51486	52265	-	780		hypothetical protein	PLF_60846_00001995	PGF_07066283
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.58	G3I44_00275	52326	52682	-	357		Nitrogen regulatory protein P-II	PLF_60846_00000060	PGF_02518459
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.59	G3I44_00280	52679	54052	-	1374		Ammonium transporter	PLF_60846_00000350	PGF_06614457
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.60	G3I44_00285	54346	55326	-	981	hemB	Porphobilinogen synthase (EC 4.2.1.24)	PLF_60846_00000846	PGF_00489714
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.61	G3I44_00290	55347	55964	+	618		hypothetical protein	PLF_60846_00001301	PGF_08225224
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.62		56023	56235	+	213		hypothetical protein	PLF_60846_00004860	PGF_10900336
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.63		56339	56503	-	165		hypothetical protein	PLF_60846_00001398	PGF_01856559
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.64	G3I44_00295	56569	57441	-	873		hypothetical protein	PLF_60846_00004184	PGF_10446695
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.65	G3I44_00300	57540	57824	+	285		hypothetical protein	PLF_60846_00004419	PGF_07183908
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.66	G3I44_00305	57821	58810	-	990		hypothetical protein	PLF_60846_00001302	PGF_08225224
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.67	G3I44_00310	58912	59085	+	174		hypothetical protein	PLF_60846_00001303	PGF_00310671
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.68	G3I44_00315	59091	59786	-	696		hypothetical protein	PLF_60846_00001109	PGF_01827279
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.69	G3I44_00320	59814	60869	-	1056		hypothetical protein	PLF_60846_00001108	PGF_08225224
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.70	G3I44_00325	61014	61907	-	894		hypothetical protein	PLF_60846_00001304	PGF_00392931
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.71	G3I44_00330	61959	62243	+	285		hypothetical protein	PLF_60846_00004408	PGF_07111945
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.72	G3I44_00335	62306	64180	+	1875		hypothetical protein	PLF_60846_00001107	PGF_00770704
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.73	G3I44_00340	64524	64715	+	192		hypothetical protein	PLF_60846_00005926	PGF_12263580
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.74	G3I44_00345	64712	65842	-	1131		NMD-like protein	PLF_60846_00001570	PGF_00185963
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.75	G3I44_00350	65884	66513	-	630		hypothetical protein	PLF_60846_00000235	PGF_08225224
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.76	G3I44_00355	66625	67494	+	870	htpX	Heat shock protein HtpX	PLF_60846_00001468	PGF_00010991
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.77	G3I44_00360	67495	68100	+	606		hypothetical protein	PLF_60846_00001087	PGF_00270717
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.78	G3I44_00365	68101	68766	-	666		hypothetical protein	PLF_60846_00005703	PGF_11885510
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.79	G3I44_00370	68964	69995	+	1032	radA	DNA repair and recombination protein RadA	PLF_60846_00000471	PGF_00421761
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.80	G3I44_00375	70431	70856	-	426		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	PLF_60846_00000873	PGF_00041788
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.81	G3I44_00380	70981	72258	-	1278		Cysteine desulfurase (EC 2.8.1.7) => SufS	PLF_60846_00000440	PGF_07583562
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.82	G3I44_00385	72439	72741	-	303		hypothetical protein	PLF_60846_00000227	PGF_08225224
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.83	G3I44_00390	72741	73487	-	747		Tetratricopeptide repeat protein		PGF_00413455
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.84	G3I44_00395	73763	74413	+	651		FIG01121428: hypothetical protein	PLF_60846_00001808	PGF_00001816
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.85	G3I44_00400	74470	75033	+	564	thpR	hypothetical protein	PLF_60846_00005187	PGF_12491917
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.86	G3I44_00405	75052	75993	-	942		hypothetical protein	PLF_60846_00003821	PGF_00192884
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.87	G3I44_00410	76171	76323	+	153		LSU ribosomal protein L39e	PLF_60846_00000664	PGF_00016429
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.88	G3I44_00415	76327	76605	+	279		LSU ribosomal protein L31e	PLF_60846_00000659	PGF_00016396
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.89	G3I44_00420	76608	77273	+	666		Eukaryotic translation initiation factor 6	PLF_60846_00000534	PGF_00424940
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.90	G3I44_00425	77406	77582	+	177		LSU ribosomal protein L18Ae	PLF_60846_00001475	PGF_02284545
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.91	G3I44_00430	77579	78040	+	462	pfdA	Prefoldin subunit alpha	PLF_60846_00001508	PGF_00036536
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.92	G3I44_00435	78077	79408	+	1332	ftsY	Signal recognition particle receptor FtsY	PLF_60846_00000942	PGF_08905885
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.93	G3I44_00440	79477	80094	-	618		hypothetical protein	PLF_60846_00001399	PGF_00252667
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.94	G3I44_00445	80133	81089	-	957		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	PLF_60846_00000011	PGF_00012987
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.95	G3I44_00450	81225	82616	+	1392	ffh	Signal recognition particle protein Ffh	PLF_60846_00000941	PGF_00052238
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.96	G3I44_00455	82695	83276	+	582		Mg/Co/Ni transporter MgtE	PLF_60846_00000706	PGF_00021401
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.97	G3I44_00460	83277	83834	+	558		Mg/Co/Ni transporter MgtE	PLF_60846_00000707	PGF_00021402
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.98	G3I44_00465	83886	84932	+	1047		hypothetical protein	PLF_60846_00001574	PGF_08225224
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.99	G3I44_00470	84969	85388	-	420		hypothetical protein	PLF_60846_00002186	PGF_07085311
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.100	G3I44_00475	85385	85972	-	588	fliE	Dephospho-CoA kinase archaeal, predicted (EC 2.7.1.24)	PLF_60846_00000502	PGF_00422979
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.101	G3I44_00480	86088	86465	+	378		hypothetical protein	PLF_60846_00001106	PGF_00398504
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	tRNA	fig|60847.21.rna.2	G3I44_00485	86516	86589	+	74		tRNA-Arg		
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.102	G3I44_00490	86748	86966	+	219		hypothetical protein		
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.103	G3I44_00495	87186	88865	-	1680		Thermosome subunit	PLF_60846_00000593	PGF_10346874
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.104		88985	89341	-	357		hypothetical protein	PLF_60846_00003102	PGF_01863033
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.105	G3I44_00505	89544	90086	-	543		Putative RNA-binding protein COG1094	PLF_60846_00000871	PGF_00039674
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.106	G3I44_00510	90185	91093	-	909		Serine/threonine-protein kinase RIO1 (EC 2.7.11.1)	PLF_60846_00000933	PGF_02278091
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.107	G3I44_00515	91269	91559	-	291	eif1A	Translation initiation factor 1A	PLF_60846_00000990	PGF_00060434
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.108	G3I44_00520	91628	91831	+	204		hypothetical protein		
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.109	G3I44_00525	91947	92942	-	996		Tyrosyl-tRNA synthetase (EC 6.1.1.1)	PLF_60846_00001007	PGF_00063915
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.110	G3I44_00530	93082	93501	+	420		Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) (EC 3.6.1.17)	PLF_60846_00000389	PGF_00404817
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.111	G3I44_00535	93588	93953	+	366		hypothetical protein	PLF_60846_00007546	PGF_11945712
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.112	G3I44_00540	93950	94438	+	489		hypothetical protein	PLF_60846_00008131	PGF_11858717
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.113	G3I44_00545	94435	96708	-	2274		signal-transducing histidine kinase	PLF_60846_00006199	PGF_10364622
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.114	G3I44_00550	96844	97626	+	783		Cell division inhibitor SulA		PGF_12213822
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.115	G3I44_00555	97637	98161	-	525		hypothetical protein	PLF_60846_00005887	PGF_12463924
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.116	G3I44_00560	98325	99215	+	891		Transcription initiation factor B	PLF_60846_00000978	PGF_05723552
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.117	G3I44_00565	99453	100112	-	660		hypothetical protein	PLF_60846_00001742	PGF_08225224
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.118	G3I44_00570	100109	100945	-	837		hypothetical protein	PLF_60846_00006937	PGF_08225224
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.119	G3I44_00575	101005	101880	-	876		hypothetical protein	PLF_60846_00001573	PGF_07112836
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.120	G3I44_00580	101877	102215	-	339		hypothetical protein	PLF_60846_00004395	PGF_08225224
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.121	G3I44_00585	102282	102566	-	285		hypothetical protein	PLF_60846_00001105	PGF_00086278
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.122	G3I44_00590	102567	108023	-	5457		DNA replication helicase protein MCM @ intein-containing	PLF_60846_00000475	PGF_00421806
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.123	G3I44_00595	108132	108785	-	654		hypothetical protein	PLF_60846_00001994	PGF_00279986
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.124	G3I44_00600	108930	109538	+	609		Substrate-specific component BioY of biotin ECF transporter	PLF_60846_00001519	PGF_00054343
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.125	G3I44_00605	109551	110255	+	705		ATPase component BioM of energizing module of biotin ECF transporter	PLF_60846_00001421	PGF_10494909
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.126	G3I44_00610	110252	110959	+	708		Transmembrane component BioN of energizing module of biotin ECF transporter	PLF_60846_00000994	PGF_00276729
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.127	G3I44_00615	111041	113158	+	2118		hypothetical protein	PLF_60846_00001104	PGF_08225224
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.128	G3I44_00620	113192	113647	-	456		hypothetical protein	PLF_60846_00001401	PGF_00327826
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.129	G3I44_00625	113744	114064	-	321		Ferredoxin	PLF_60846_00000099	PGF_08546938
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.130	G3I44_00630	114171	114461	-	291		hypothetical protein	PLF_60846_00007614	PGF_12042820
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.131	G3I44_00635	114726	115430	-	705		Glutamine amidotransferase, class I	PLF_60846_00000580	PGF_10294766
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.132	G3I44_00640	115511	116281	-	771		hypothetical protein	PLF_60846_00003002	PGF_08225224
60847.21	Halogeometricum borinquense strain wsp4	CP048739	PATRIC	CDS	fig|60847.21.peg.133	G3I44_00645	116353	116946	-	594		hypothetical protein	PLF_60846_00004778	PGF_12467661
