genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.25	G3I44_00125		Argininosuccinate synthase (EC 6.3.4.5)	Argininosuccinate synthase (EC 6.3.4.5)	METABOLISM	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Arginine biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.25	G3I44_00125		Argininosuccinate synthase (EC 6.3.4.5)	Argininosuccinate synthase (EC 6.3.4.5)	METABOLISM	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Urea cycle
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.31	G3I44_00150	glyS	Glycyl-tRNA synthetase (EC 6.1.1.14)	Glycyl-tRNA synthetase (EC 6.1.1.14)	PROTEIN PROCESSING	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Gly
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.50	G3I44_00235		Uroporphyrinogen-III synthase (EC 4.2.1.75)	Uroporphyrinogen-III synthase (EC 4.2.1.75)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Heme Biosynthesis: protoporphyrin-, coproporphyrin- and siroheme-dependent pathways
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.50	G3I44_00235		Uroporphyrinogen-III synthase (EC 4.2.1.75)	Uroporphyrinogen-III synthase (EC 4.2.1.75)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Metal chelatases
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.51	G3I44_00240	cobA	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Heme Biosynthesis: protoporphyrin-, coproporphyrin- and siroheme-dependent pathways
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.51	G3I44_00240	cobA	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Metal chelatases
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.52	G3I44_00245	hemC	Porphobilinogen deaminase (EC 2.5.1.61)	Porphobilinogen deaminase (EC 2.5.1.61)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Heme Biosynthesis: protoporphyrin-, coproporphyrin- and siroheme-dependent pathways
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.52	G3I44_00245	hemC	Porphobilinogen deaminase (EC 2.5.1.61)	Porphobilinogen deaminase (EC 2.5.1.61)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Metal chelatases
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.56	G3I44_00265		Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)	Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Heme Biosynthesis: protoporphyrin-, coproporphyrin- and siroheme-dependent pathways
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.60	G3I44_00285	hemB	Porphobilinogen synthase (EC 4.2.1.24)	Porphobilinogen synthase (EC 4.2.1.24)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Heme Biosynthesis: protoporphyrin-, coproporphyrin- and siroheme-dependent pathways
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.60	G3I44_00285	hemB	Porphobilinogen synthase (EC 4.2.1.24)	Porphobilinogen synthase (EC 4.2.1.24)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Metal chelatases
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.79	G3I44_00370	radA	DNA repair and recombination protein RadA	DNA repair and recombination protein RadA	DNA PROCESSING	DNA Processing	DNA recombination	DNA recombination, archaeal
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.80	G3I44_00375		Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Fe-S clusters	Fe-S cluster assembly
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.81	G3I44_00380		Cysteine desulfurase (EC 2.8.1.7) => SufS	Cysteine desulfurase (EC 2.8.1.7) => SufS	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Fe-S clusters	Fe-S cluster assembly
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.87	G3I44_00410		LSU ribosomal protein L39e	LSU ribosomal protein L39e	PROTEIN PROCESSING	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.88	G3I44_00415		LSU ribosomal protein L31e	LSU ribosomal protein L31e	PROTEIN PROCESSING	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.89	G3I44_00420		Eukaryotic translation initiation factor 6	Eukaryotic translation initiation factor 6	PROTEIN PROCESSING	Protein Synthesis	Translation	Translation initiation factors, eukaryotic and archaeal
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.90	G3I44_00425		LSU ribosomal protein L18Ae	LSU ribosomal protein L18Ae	PROTEIN PROCESSING	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.91	G3I44_00430	pfdA	Prefoldin subunit alpha	Prefoldin subunit alpha	PROTEIN PROCESSING	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Prefoldin
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.92	G3I44_00435	ftsY	Signal recognition particle receptor FtsY	Signal recognition particle receptor FtsY	PROTEIN PROCESSING	Protein Synthesis		Universal GTPases
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.94	G3I44_00445		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.95	G3I44_00450	ffh	Signal recognition particle protein Ffh	Signal recognition particle protein Ffh	PROTEIN PROCESSING	Protein Synthesis		Universal GTPases
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.107	G3I44_00515	eif1A	Translation initiation factor 1A	Translation initiation factor 1A	PROTEIN PROCESSING	Protein Synthesis	Translation	Translation initiation factors, eukaryotic and archaeal
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.109	G3I44_00525		Tyrosyl-tRNA synthetase (EC 6.1.1.1)	Tyrosyl-tRNA synthetase (EC 6.1.1.1)	PROTEIN PROCESSING	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Tyr
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.116	G3I44_00560		Transcription initiation factor B	Transcription initiation factor B	RNA PROCESSING	RNA Processing	Transcription	RNA polymerase, archaeal initiation factors
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.124	G3I44_00600		Substrate-specific component BioY of biotin ECF transporter	Substrate-specific component BioY of biotin ECF transporter	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.124	G3I44_00600		Substrate-specific component BioY of biotin ECF transporter	Substrate-specific component BioY of biotin ECF transporter	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis & utilization
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.124	G3I44_00600		Substrate-specific component BioY of biotin ECF transporter	Substrate-specific component BioY of biotin ECF transporter	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis cluster
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.125	G3I44_00605		ATPase component BioM of energizing module of biotin ECF transporter	ATPase component BioM of energizing module of biotin ECF transporter	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.125	G3I44_00605		ATPase component BioM of energizing module of biotin ECF transporter	ATPase component BioM of energizing module of biotin ECF transporter	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis cluster
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.126	G3I44_00610		Transmembrane component BioN of energizing module of biotin ECF transporter	Transmembrane component BioN of energizing module of biotin ECF transporter	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.126	G3I44_00610		Transmembrane component BioN of energizing module of biotin ECF transporter	Transmembrane component BioN of energizing module of biotin ECF transporter	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis cluster
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.131	G3I44_00635		Glutamine amidotransferase, class I	Glutamine amidotransferase, class I	METABOLISM	Nucleosides and Nucleotides	Purines	GMP synthase
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.134	G3I44_00650		Alanyl-tRNA synthetase (EC 6.1.1.7)	Alanyl-tRNA synthetase (EC 6.1.1.7)	PROTEIN PROCESSING	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Ala
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.138	G3I44_00670		Ubiquitin-like small archaeal modifier protein SAMP2	Ubiquitin-like small archaeal modifier protein SAMP2	PROTEIN PROCESSING	Protein Fate (folding, modification, targeting, degradation)	Protein processing and modification	Ubiquitin-like archaeal modifier proteins (SAMPs)
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.144	G3I44_00700	surE	5'-nucleotidase SurE (EC 3.1.3.5)	5'-nucleotidase SurE (EC 3.1.3.5)	METABOLISM	Metabolite damage and its repair or mitigation		Metabolite repair
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.149	G3I44_00720	rpiA	Ribose-5-phosphate isomerase A (EC 5.3.1.6)	Ribose-5-phosphate isomerase A (EC 5.3.1.6)	METABOLISM	Carbohydrates	CO2 fixation	Calvin-Benson cycle
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.149	G3I44_00720	rpiA	Ribose-5-phosphate isomerase A (EC 5.3.1.6)	Ribose-5-phosphate isomerase A (EC 5.3.1.6)	ENERGY	Energy and Precursor Metabolites Generation	Central Metabolism	Pentose phosphate pathway
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.154	G3I44_00745		Twin-arginine translocation protein TatC	Twin-arginine translocation protein TatC	PROTEIN PROCESSING	Protein Fate (folding, modification, targeting, degradation)	Protein targeting, sorting, translocation	Twin-arginine translocation system
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.155	G3I44_00750		Twin-arginine translocation protein TatC	Twin-arginine translocation protein TatC	PROTEIN PROCESSING	Protein Fate (folding, modification, targeting, degradation)	Protein targeting, sorting, translocation	Twin-arginine translocation system
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.184	G3I44_00870		Adenosylhomocysteinase (EC 3.3.1.1)	Adenosylhomocysteinase (EC 3.3.1.1)	METABOLISM	Carbohydrates	C-1 compound metabolism	S-Adenosyl-L-homocysteine recycling
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.187	G3I44_00885		ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGl	ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGl	METABOLISM	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis -- gjo
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.190	G3I44_00900		TATA-box binding protein	TATA-box binding protein	RNA PROCESSING	RNA Processing	Transcription	RNA polymerase, archaeal initiation factors
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.208	G3I44_00990		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	METABOLISM	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.208	G3I44_00990		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	ENERGY	Energy and Precursor Metabolites Generation	Central Metabolism	Pentose phosphate pathway
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.214	G3I44_01020	glnA	Glutamine synthetase type I (EC 6.3.1.2)	Glutamine synthetase type I (EC 6.3.1.2)	METABOLISM	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Glutamine synthetases
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.229	G3I44_01090		Threonylcarbamoyl-AMP synthase (EC 2.7.7.87) / SUA5 domain with internal deletion	Threonylcarbamoyl-AMP synthase (EC 2.7.7.87)	RNA PROCESSING	RNA Processing	RNA processing and modification	Threonylcarbamoyladenosine
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.229	G3I44_01090		Threonylcarbamoyl-AMP synthase (EC 2.7.7.87) / SUA5 domain with internal deletion	Threonylcarbamoyl-AMP synthase (EC 2.7.7.87)	RNA PROCESSING	RNA Processing	RNA processing and modification	YrdC-YciO-Sua5 and associated protein families
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.266	G3I44_01270		V-type ATP synthase subunit I (EC 3.6.3.14)	V-type ATP synthase subunit I (EC 3.6.3.14)	ENERGY	Respiration	ATP synthases	V-Type ATP synthase
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.267	G3I44_01275		V-type ATP synthase subunit K (EC 3.6.3.14)	V-type ATP synthase subunit K (EC 3.6.3.14)	ENERGY	Respiration	ATP synthases	V-Type ATP synthase
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.268	G3I44_01280		V-type ATP synthase subunit E (EC 3.6.3.14)	V-type ATP synthase subunit E (EC 3.6.3.14)	ENERGY	Respiration	ATP synthases	V-Type ATP synthase
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.269	G3I44_01285		V-type ATP synthase subunit C (EC 3.6.3.14)	V-type ATP synthase subunit C (EC 3.6.3.14)	ENERGY	Respiration	ATP synthases	V-Type ATP synthase
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.270	G3I44_01290		V-type ATP synthase subunit F (EC 3.6.3.14)	V-type ATP synthase subunit F (EC 3.6.3.14)	ENERGY	Respiration	ATP synthases	V-Type ATP synthase
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.271	G3I44_01295		V-type ATP synthase subunit A (EC 3.6.3.14)	V-type ATP synthase subunit A (EC 3.6.3.14)	ENERGY	Respiration	ATP synthases	V-Type ATP synthase
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.272	G3I44_01300		V-type ATP synthase subunit B (EC 3.6.3.14)	V-type ATP synthase subunit B (EC 3.6.3.14)	ENERGY	Respiration	ATP synthases	V-Type ATP synthase
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.273	G3I44_01305		V-type ATP synthase subunit D (EC 3.6.3.14)	V-type ATP synthase subunit D (EC 3.6.3.14)	ENERGY	Respiration	ATP synthases	V-Type ATP synthase
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.277	G3I44_01325	prf1	Eukaryotic peptide chain release factor subunit 1	Eukaryotic peptide chain release factor subunit 1	PROTEIN PROCESSING	Protein Synthesis	Translation	Translation elongation factors, eukaryotic and archaeal
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.280	G3I44_01335		Arginyl-tRNA synthetase (EC 6.1.1.19)	Arginyl-tRNA synthetase (EC 6.1.1.19)	PROTEIN PROCESSING	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Arg
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.282	G3I44_01340		DNA-binding HTH domain in riboflavin kinase / CTP-dependent archaeal riboflavin kinase (EC 2.7.1.161)	CTP-dependent archaeal riboflavin kinase (EC 2.7.1.161)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Riboflavin, FMN, FAD	Riboflavin, FMN and FAD biosynthesis in Archaea
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.282	G3I44_01340		DNA-binding HTH domain in riboflavin kinase / CTP-dependent archaeal riboflavin kinase (EC 2.7.1.161)	DNA-binding HTH domain in riboflavin kinase	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Riboflavin, FMN, FAD	Riboflavin, FMN and FAD biosynthesis in Archaea
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.283	G3I44_01345	ribB	3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12)	3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Riboflavin, FMN, FAD	Riboflavin, FMN and FAD biosynthesis in Archaea
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.286	G3I44_01355		Branched-chain amino acid aminotransferase (EC 2.6.1.42)	Branched-chain amino acid aminotransferase (EC 2.6.1.42)	METABOLISM	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.291	G3I44_01380		Orotate phosphoribosyltransferase (EC 2.4.2.10)	Orotate phosphoribosyltransferase (EC 2.4.2.10)	METABOLISM	Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.303	G3I44_01445		DNA-directed RNA polymerase subunit H (EC 2.7.7.6)	DNA-directed RNA polymerase subunit H (EC 2.7.7.6)	RNA PROCESSING	RNA Processing	Transcription	RNA polymerase, archaeal
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.304	G3I44_01450		DNA-directed RNA polymerase subunit B'' (EC 2.7.7.6)	DNA-directed RNA polymerase subunit B'' (EC 2.7.7.6)	RNA PROCESSING	RNA Processing	Transcription	RNA polymerase, archaeal
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.305	G3I44_01455	rpoB	DNA-directed RNA polymerase subunit B' (EC 2.7.7.6)	DNA-directed RNA polymerase subunit B' (EC 2.7.7.6)	RNA PROCESSING	RNA Processing	Transcription	RNA polymerase, archaeal
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.306	G3I44_01460		DNA-directed RNA polymerase subunit A' (EC 2.7.7.6)	DNA-directed RNA polymerase subunit A' (EC 2.7.7.6)	RNA PROCESSING	RNA Processing	Transcription	RNA polymerase, archaeal
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.307	G3I44_01465	rpoA2	DNA-directed RNA polymerase subunit A'' (EC 2.7.7.6)	DNA-directed RNA polymerase subunit A'' (EC 2.7.7.6)	RNA PROCESSING	RNA Processing	Transcription	RNA polymerase, archaeal
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.315	G3I44_01500		Translation elongation factor 2	Translation elongation factor 2	PROTEIN PROCESSING	Protein Synthesis	Translation	Translation elongation factors, eukaryotic and archaeal
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.315	G3I44_01500		Translation elongation factor 2	Translation elongation factor 2	PROTEIN PROCESSING	Protein Synthesis		Universal GTPases
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.317	G3I44_01510		Homoserine dehydrogenase (EC 1.1.1.3)	Homoserine dehydrogenase (EC 1.1.1.3)	METABOLISM	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Aspartate to Homoserine module
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.317	G3I44_01510		Homoserine dehydrogenase (EC 1.1.1.3)	Homoserine dehydrogenase (EC 1.1.1.3)	METABOLISM	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.318	G3I44_01515	tuf	Translation elongation factor 1 alpha subunit	Translation elongation factor 1 alpha subunit	PROTEIN PROCESSING	Protein Synthesis	Translation	Translation elongation factors, eukaryotic and archaeal
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.318	G3I44_01515	tuf	Translation elongation factor 1 alpha subunit	Translation elongation factor 1 alpha subunit	PROTEIN PROCESSING	Protein Synthesis		Universal GTPases
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.329	G3I44_01575	uvrA	Excinuclease ABC subunit A	Excinuclease ABC subunit A	DNA PROCESSING	DNA Processing	DNA repair	DNA repair, UvrABC system
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.346	G3I44_01660		Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9)	Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Riboflavin, FMN, FAD	Riboflavin, FMN and FAD metabolism with fusion events
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.369	G3I44_01775	hisE	Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	METABOLISM	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis -- gjo
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.370	G3I44_01780	pdxT	Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing), glutaminase subunit (EC 4.3.3.6)	Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing), glutaminase subunit (EC 4.3.3.6)	METABOLISM	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.373	G3I44_01795		LSU ribosomal protein L40e	LSU ribosomal protein L40e	PROTEIN PROCESSING	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, eukaryotic and archaeal
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.381	G3I44_01835	hisH	Imidazole glycerol phosphate synthase amidotransferase subunit HisH	Imidazole glycerol phosphate synthase amidotransferase subunit HisH	METABOLISM	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis -- gjo
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.382	G3I44_01840	pheA	Prephenate dehydratase (EC 4.2.1.51)	Prephenate dehydratase (EC 4.2.1.51)	METABOLISM	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine and Tyrosine synthesis 1
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.385	G3I44_01855	leuS	Leucyl-tRNA synthetase (EC 6.1.1.4)	Leucyl-tRNA synthetase (EC 6.1.1.4)	PROTEIN PROCESSING	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Leu
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.393	G3I44_01895	cydB	Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)	Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)	ENERGY	Respiration	Electron accepting reactions	Cytochrome d ubiquinol oxidase operon
60847.21	Halogeometricum borinquense strain wsp4	fig|60847.21.peg.394	G3I44_01900		Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)	Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)	ENERGY	Respiration	Electron accepting reactions	Cytochrome d ubiquinol oxidase operon
